record_id	administrative	administrative_duration	informational	informational_duration	product_related	product_related_duration	bounce_rates	exit_rates	page_values	special_day	month	operating_systems	browser	region	traffic_type	visitor_type	weekend	label
363	0	0	0	0	12	14	0	5	2	0	5	1	1	6	1	2	0	0
364	0	0	0	0	5	5	0	12	0	0	1	0	0	3	1	2	1	0
365	1	1	0	0	4	4	0	5	0	0	6	1	1	0	3	0	1	0
366	5	7	0	0	6	6	3	11	0	0	6	0	0	7	2	2	1	0
367	5	2	0	0	15	15	0	3	0	0	7	1	1	0	2	2	0	1
368	2	6	0	0	1	6	1	11	0	0	5	2	1	1	0	2	1	0
369	4	5	0	0	10	15	0	2	0	0	7	0	1	5	1	2	0	0
370	0	0	0	0	11	14	0	8	0	0	5	0	0	0	0	2	1	0
371	2	8	0	0	3	13	4	7	0	0	0	1	1	3	0	2	0	0
372	2	2	2	1	4	6	3	10	0	0	7	0	0	2	5	2	0	0
373	0	0	0	0	14	3	7	14	0	0	7	2	1	0	9	2	0	0
374	0	0	0	0	3	1	7	14	0	0	6	1	5	0	2	2	1	0
375	0	0	0	0	4	7	6	13	0	0	5	1	1	2	0	2	0	0
376	4	5	1	2	6	12	4	5	0	0	7	2	1	3	2	2	1	0
377	4	4	0	0	9	8	0	0	1	0	9	0	0	5	4	0	0	1
378	0	0	0	0	9	4	0	5	0	0	6	2	1	0	3	2	0	0
379	0	0	1	1	9	7	2	9	0	0	7	1	1	2	1	0	1	0
380	0	0	0	0	1	9	0	0	1	0	5	1	1	0	1	2	1	1
381	3	8	1	1	2	12	0	3	1	0	1	1	5	0	1	2	0	0
382	6	6	2	3	9	9	0	0	0	0	4	1	4	6	1	0	0	0
383	0	0	1	1	0	13	3	7	0	0	0	1	3	0	3	2	0	0
384	0	0	0	0	13	2	6	13	0	0	7	1	1	6	2	2	0	1
385	1	3	0	0	1	14	0	2	0	0	9	2	1	0	0	2	1	0
386	0	0	0	0	4	2	6	10	0	0	6	2	1	0	3	2	0	0
387	0	0	0	0	2	1	7	14	0	0	8	2	1	4	12	2	0	0
388	3	6	0	0	6	1	0	8	0	0	7	1	1	0	2	2	1	0
389	4	3	0	0	4	7	0	2	0	0	6	0	0	7	1	2	0	0
390	0	0	1	0	12	14	0	0	0	0	6	1	1	8	1	0	0	0
391	0	0	0	0	4	13	3	9	0	0	1	1	1	2	1	0	0	0
392	6	3	2	3	6	15	3	2	2	0	6	0	0	5	2	2	1	1
393	5	5	2	1	11	15	2	7	0	0	7	2	1	0	0	2	0	1
394	6	7	0	0	2	1	4	10	0	0	3	1	1	3	4	0	0	0
395	0	0	0	0	12	0	8	15	0	0	6	1	5	0	2	2	0	0
396	0	0	0	0	4	5	0	1	0	0	1	1	3	2	9	0	0	0
397	0	0	1	1	14	13	6	8	0	0	1	2	1	2	2	2	0	0
398	3	4	0	0	0	14	0	1	2	0	5	1	9	1	1	2	1	1
399	0	0	0	0	11	1	0	14	0	0	1	1	1	0	2	2	0	0
400	3	3	0	0	12	15	1	3	2	0	0	1	3	8	3	2	0	0
401	2	3	1	0	5	13	4	7	2	0	7	0	0	0	1	2	1	0
402	0	0	0	0	7	7	3	9	0	0	3	2	1	7	3	2	0	0
403	7	5	0	0	12	12	1	2	1	0	3	2	1	7	0	2	1	0
404	0	0	0	0	6	0	8	15	0	0	5	1	1	0	0	2	0	0
405	0	0	0	0	12	12	0	10	0	0	7	1	4	2	2	2	0	0
406	0	0	0	0	1	5	5	8	0	0	7	2	1	0	1	2	0	0
407	1	0	1	0	1	6	0	2	0	0	8	1	1	0	1	2	0	1
408	0	0	0	0	10	0	8	15	0	0	6	2	2	0	2	2	0	0
409	2	0	0	0	7	13	2	5	0	0	6	0	1	1	3	2	0	0
410	4	5	3	3	7	11	0	2	3	0	6	0	0	1	1	0	0	1
411	1	1	0	0	11	8	0	3	0	0	5	2	1	0	1	0	0	0
412	3	3	0	0	5	9	0	1	1	0	7	1	3	4	1	2	0	0
413	6	4	1	1	1	7	0	1	0	0	3	3	1	6	1	0	1	0
414	0	0	0	0	7	11	2	8	0	0	5	1	3	1	1	2	0	0
415	0	0	0	0	10	9	4	9	0	0	5	0	0	0	0	2	0	0
416	5	6	0	0	7	12	0	0	0	0	5	1	1	2	9	2	0	0
417	3	3	0	0	2	1	0	11	0	0	7	1	1	0	1	0	0	0
418	0	0	0	0	0	6	0	7	0	0	1	0	0	0	1	2	1	0
419	0	0	0	0	1	7	1	8	0	0	5	1	1	3	2	2	0	0
420	0	0	0	0	13	8	4	11	0	0	6	1	3	0	2	2	0	0
421	6	8	0	0	0	9	0	5	0	0	9	0	1	5	1	2	0	0
422	0	0	0	0	12	4	0	5	0	0	1	7	0	2	0	2	1	0
423	0	0	0	0	4	5	0	4	0	0	5	0	0	0	0	2	1	0
424	4	6	0	0	15	10	0	1	1	0	5	0	0	0	0	2	0	1
425	0	0	0	0	3	2	0	12	0	1	6	1	1	2	0	2	0	0
426	0	0	0	0	1	1	0	12	0	0	7	1	4	5	10	2	1	0
427	0	0	0	0	3	1	0	12	0	0	6	1	1	7	1	2	0	0
428	1	8	0	0	10	7	6	12	0	0	7	0	0	3	0	2	0	0
429	0	0	0	0	0	0	8	15	0	0	2	2	1	2	2	2	0	0
430	5	2	0	0	6	8	2	5	0	0	9	1	1	2	12	2	0	0
431	0	0	0	0	12	10	5	10	1	0	0	1	1	1	0	2	0	1
432	0	0	0	0	4	7	0	11	0	0	7	1	1	0	9	2	1	0
433	2	6	1	1	4	8	2	10	0	0	8	1	1	0	0	2	0	0
434	1	0	0	0	4	13	0	6	1	0	8	0	0	2	1	2	0	1
435	0	0	0	0	7	1	0	14	0	0	7	0	0	0	0	2	0	0
436	2	4	0	0	8	12	0	2	0	0	6	1	9	3	0	2	0	0
437	0	0	0	0	6	1	7	14	0	1	6	1	1	6	5	2	0	0
438	0	0	0	0	9	2	0	10	0	1	6	1	1	0	12	2	0	0
439	7	8	3	3	6	13	2	5	0	0	7	2	1	0	10	2	1	0
440	6	8	0	0	11	11	1	3	1	1	6	2	2	2	1	2	0	0
441	1	3	0	0	8	5	0	0	0	0	7	1	1	0	3	2	0	0
442	0	0	0	0	6	2	0	13	0	0	6	1	1	6	1	2	1	0
443	2	6	0	0	6	6	0	3	0	0	1	2	1	0	1	0	0	0
444	0	0	2	1	3	4	0	10	0	1	6	1	1	0	2	2	0	0
445	1	6	0	0	0	5	4	13	0	0	6	0	0	2	3	2	0	0
446	7	7	2	2	9	11	0	5	2	0	5	1	1	2	1	2	0	1
447	7	5	2	2	1	14	2	4	1	0	1	1	1	8	1	2	1	0
448	6	7	0	0	12	15	3	10	0	0	5	1	1	5	0	2	0	0
449	0	0	0	0	6	0	8	15	0	1	6	2	1	0	1	2	0	0
450	0	0	0	0	3	3	5	12	0	0	7	0	0	0	2	2	0	0
451	0	0	0	0	5	4	0	1	0	0	8	1	1	0	4	2	0	0
452	4	3	0	0	8	14	0	6	0	0	7	1	1	0	1	2	0	0
453	6	4	1	1	3	10	0	0	0	0	3	1	1	1	1	0	0	0
454	4	7	0	0	10	5	0	6	0	0	6	0	0	7	1	2	0	0
455	0	0	0	0	3	0	8	15	0	0	6	2	1	2	2	2	0	0
456	0	0	0	0	0	10	3	5	0	0	0	2	1	3	0	2	1	0
457	2	6	0	0	7	4	0	1	0	0	7	2	1	4	1	0	0	0
458	0	0	0	0	0	2	0	12	0	1	6	2	1	2	1	2	0	0
459	0	0	0	0	6	4	0	0	0	0	7	0	7	1	10	2	1	0
460	0	0	0	0	5	12	1	3	0	0	7	0	0	0	1	2	1	0
461	7	7	0	0	7	7	6	11	0	0	7	1	1	6	0	2	0	0
462	3	5	0	0	4	3	0	7	0	0	1	0	0	6	1	0	1	0
463	0	0	1	2	2	14	6	11	0	0	6	1	1	0	2	2	0	0
464	6	6	0	0	8	5	3	7	3	0	8	3	0	0	1	2	0	1
465	0	0	0	0	9	1	0	14	0	0	1	2	1	2	12	2	0	0
466	1	3	0	0	7	9	0	1	0	0	8	1	1	6	1	2	0	0
467	3	2	0	0	7	10	4	7	0	0	5	0	7	2	2	2	0	0
468	1	1	0	0	1	11	3	6	0	0	9	1	3	0	2	2	0	0
469	4	4	0	0	10	10	6	13	0	0	3	2	1	5	12	2	0	0
470	7	8	2	2	11	9	5	6	1	0	6	2	1	3	3	2	1	1
471	1	8	0	0	4	11	2	8	0	0	1	1	1	0	0	2	1	0
472	0	0	0	0	2	10	2	3	0	0	4	0	0	2	1	2	0	0
473	6	3	0	0	5	8	1	1	0	0	6	1	1	1	3	2	0	0
474	6	5	0	0	10	10	0	0	0	0	5	1	1	6	1	0	0	0
475	4	6	1	1	4	6	7	11	0	0	6	2	1	3	2	2	0	0
476	3	3	0	0	12	11	4	3	0	0	7	0	0	3	0	2	1	0
477	7	8	3	3	12	15	0	1	0	0	7	1	1	1	0	2	1	1
478	2	1	3	2	7	15	4	9	1	0	6	1	1	3	12	2	0	0
479	4	4	0	0	0	10	3	11	0	0	6	1	1	1	2	2	1	0
480	4	5	1	0	12	12	5	10	0	0	6	0	0	2	3	2	0	0
481	2	6	0	0	7	15	3	6	0	0	8	1	1	7	1	2	0	0
482	6	5	0	0	8	7	1	10	2	1	6	1	1	0	2	2	0	0
483	1	2	0	0	0	11	0	7	1	0	7	1	1	1	1	2	1	1
484	3	8	0	0	3	9	0	4	0	0	1	3	1	2	1	2	1	0
485	0	0	0	0	6	8	0	6	0	0	6	1	1	3	1	2	0	0
486	0	0	0	0	4	5	0	3	3	0	7	1	4	4	7	0	0	1
487	5	7	0	0	4	11	0	5	1	0	6	1	1	6	3	2	0	1
488	0	0	0	0	2	1	7	15	0	1	6	2	1	3	12	2	0	0
489	0	0	0	0	9	5	7	14	0	0	6	1	1	2	0	2	0	0
490	3	7	0	0	4	5	0	0	0	0	5	2	1	1	9	0	0	0
491	0	0	0	0	0	4	6	12	0	0	6	1	3	2	2	2	0	0
492	3	3	0	0	7	5	0	0	0	0	7	1	1	0	1	2	0	0
493	4	5	0	0	2	9	0	0	0	0	5	1	1	0	1	0	0	0
494	0	0	1	0	3	11	0	9	0	0	5	1	4	2	0	2	0	0
495	0	0	0	0	7	4	0	10	0	0	5	3	0	2	2	2	1	0
496	5	4	0	0	6	7	2	4	0	0	1	2	1	0	2	2	0	0
497	0	0	0	0	3	1	8	14	0	0	6	1	4	0	2	2	0	0
498	0	0	0	0	2	10	7	14	0	0	1	1	1	6	0	2	0	0
499	3	5	1	1	9	11	1	5	2	0	1	2	1	0	1	2	1	0
500	0	0	1	1	5	6	4	12	0	0	6	1	1	0	5	2	0	0
501	7	6	2	2	5	11	0	0	0	0	1	1	1	7	1	0	1	0
502	0	0	0	0	14	10	0	9	0	0	6	1	5	1	12	2	0	0
503	1	0	1	2	14	8	5	6	0	0	7	2	1	6	9	2	0	0
504	7	8	3	3	10	15	0	1	0	0	6	1	1	2	1	2	0	0
505	2	2	0	0	3	4	0	1	0	0	6	1	1	0	3	2	0	0
506	1	6	0	0	5	5	5	10	0	0	5	0	0	3	1	2	1	0
507	2	4	0	0	10	5	0	1	2	0	1	3	0	2	0	2	1	1
508	7	7	0	0	12	5	0	2	0	0	1	1	9	0	2	0	0	0
509	2	1	0	0	4	7	0	1	0	0	5	1	1	0	1	0	0	0
510	0	0	0	0	15	6	4	8	0	0	5	1	4	6	0	2	0	0
511	0	0	0	0	11	7	0	12	0	0	2	1	1	2	2	2	0	0
512	3	3	3	2	0	14	7	13	0	0	9	2	1	5	12	2	0	0
513	2	4	3	3	10	13	4	11	0	0	9	1	1	3	0	2	0	0
514	0	0	0	0	8	2	5	3	0	0	5	0	0	1	8	2	1	0
515	4	3	0	0	0	3	4	10	0	0	6	0	1	1	1	2	0	0
516	0	0	0	0	7	0	8	15	0	0	1	1	1	6	0	2	1	0
517	2	1	0	0	11	14	4	8	0	0	7	2	1	0	0	2	0	0
518	0	0	0	0	2	11	4	8	2	0	1	1	3	3	0	2	0	0
519	5	4	0	0	4	7	0	1	0	0	7	0	0	0	1	2	0	0
520	2	7	0	0	1	2	0	5	0	0	7	2	1	6	5	0	1	0
521	1	0	0	0	9	8	3	8	3	0	5	2	1	0	10	2	0	1
522	0	0	0	0	10	6	3	7	0	0	6	0	0	0	0	2	0	0
523	2	8	0	0	2	5	0	1	0	0	8	2	1	6	3	2	0	0
524	7	6	1	1	9	5	0	6	0	0	9	2	1	8	4	2	0	0
525	3	3	0	0	3	3	6	12	0	0	8	0	0	5	4	2	1	0
526	0	0	0	0	8	0	8	15	0	0	7	7	1	5	12	2	0	0
527	0	0	0	0	4	3	0	0	3	0	0	1	4	0	4	0	0	1
528	0	0	0	0	4	12	1	9	0	0	7	0	7	1	10	2	0	0
529	0	0	0	0	2	1	7	14	0	0	1	2	1	0	12	2	0	0
530	1	1	0	0	1	3	0	8	0	0	7	0	0	0	1	0	0	0
531	3	2	0	0	12	6	3	1	3	0	0	0	1	0	1	2	0	1
532	2	4	0	0	0	8	0	0	3	0	1	3	0	2	0	2	1	1
533	2	2	0	0	3	3	0	3	0	0	5	3	1	3	7	2	0	0
534	0	0	0	0	4	2	0	11	0	0	6	1	1	2	1	2	1	0
535	7	7	3	2	10	15	0	3	1	1	6	1	1	2	1	2	1	0
536	0	0	0	0	0	0	8	15	0	0	7	1	3	2	2	2	0	0
537	1	2	0	0	4	11	0	1	0	0	5	0	0	3	1	2	0	0
538	0	0	2	1	3	0	7	14	0	0	7	0	0	0	1	2	0	0
539	0	0	0	0	3	3	6	12	0	1	6	1	1	0	3	2	0	0
540	6	4	0	0	0	15	0	1	1	0	7	1	1	0	2	2	0	1
541	2	3	1	2	10	4	6	10	0	0	5	2	1	2	1	2	0	0
542	7	6	0	0	8	8	2	3	0	0	8	3	1	0	2	2	0	0
543	0	0	0	0	8	11	1	6	0	1	6	1	1	3	0	2	0	0
544	0	0	0	0	11	13	3	11	0	0	6	1	1	2	12	2	0	0
545	1	2	0	0	7	9	1	6	2	0	7	1	1	0	1	2	0	0
546	0	0	0	0	2	6	0	8	0	0	1	1	1	6	1	0	0	0
547	0	0	0	0	3	1	0	13	0	0	6	1	6	2	10	2	1	0
548	3	6	3	3	8	9	2	8	2	0	6	1	1	8	1	0	0	1
549	0	0	0	0	2	7	0	8	0	0	2	1	3	0	0	2	0	0
550	1	0	1	2	9	8	4	8	3	0	8	3	1	0	19	2	1	1
551	0	0	0	0	4	1	0	14	0	0	6	0	0	2	2	2	0	0
552	0	0	0	0	13	15	2	7	1	0	7	1	1	1	0	2	1	0
553	0	0	0	0	5	2	6	14	0	0	0	0	0	0	2	2	0	0
554	3	2	0	0	0	5	0	10	0	0	7	0	0	7	1	2	0	0
555	0	0	0	0	5	1	7	14	0	0	3	2	1	3	2	2	1	0
556	6	6	1	3	12	15	0	2	1	0	7	1	9	6	1	2	0	1
557	1	1	0	0	11	12	0	3	0	0	6	0	0	0	0	2	1	0
558	5	4	3	1	4	15	1	4	1	0	7	1	1	0	9	2	0	1
559	1	2	0	0	12	5	0	5	1	0	1	1	1	0	1	0	1	1
560	0	0	0	0	11	3	7	14	0	0	1	2	1	0	1	2	1	0
561	0	0	0	0	5	4	7	12	0	1	6	1	4	6	5	2	1	0
562	2	5	0	0	2	6	5	10	0	0	1	1	1	3	1	0	1	0
563	2	7	0	0	0	7	0	0	0	0	8	1	1	0	1	0	1	0
564	0	0	0	0	14	13	0	5	0	0	1	1	1	2	0	2	0	0
565	0	0	1	2	12	5	0	2	3	0	7	1	4	3	1	2	0	1
566	3	6	0	0	3	11	4	9	0	0	6	2	1	0	12	2	0	0
567	7	7	2	3	7	14	3	1	0	0	6	2	1	6	4	2	0	0
568	0	0	0	0	2	3	0	1	0	0	5	2	1	2	0	2	0	0
569	1	1	0	0	6	1	7	14	0	0	4	0	0	0	2	2	0	0
570	0	0	0	0	1	0	8	15	0	0	6	2	1	0	12	2	0	0
571	4	7	0	0	4	3	0	0	0	0	8	0	0	5	1	2	0	0
572	3	2	0	0	4	8	0	8	0	0	7	1	1	0	1	0	0	0
573	1	4	0	0	6	8	0	0	0	0	6	1	3	2	3	2	0	0
574	0	0	0	0	11	6	4	7	0	0	5	0	0	0	2	2	0	0
575	4	1	0	0	14	13	6	11	0	0	0	0	0	0	2	2	0	0
576	0	0	0	0	3	14	0	7	0	0	7	1	1	0	1	0	0	0
577	0	0	0	0	1	10	2	10	0	1	6	1	1	3	0	2	0	0
578	0	0	0	0	10	2	0	10	0	0	5	2	1	0	9	2	1	0
579	6	6	3	2	6	11	4	10	1	0	6	1	1	0	6	2	0	0
580	0	0	0	0	3	10	1	10	0	0	3	0	0	5	1	2	0	0
581	7	8	1	2	9	13	3	8	2	0	6	0	0	8	3	2	1	1
582	0	0	0	0	11	8	0	0	0	0	0	1	3	0	1	0	0	0
583	2	1	0	0	4	14	1	1	0	0	6	1	4	6	3	2	0	0
584	2	5	0	0	8	4	6	12	0	0	7	2	1	2	1	2	0	0
585	4	4	3	3	1	15	1	5	1	0	7	0	0	3	1	2	0	1
586	0	0	0	0	6	8	0	7	0	0	7	1	1	5	1	2	1	0
587	4	3	0	0	13	10	0	0	0	0	0	1	1	3	1	0	0	0
588	0	0	0	0	11	13	5	12	0	0	4	1	1	0	0	2	0	0
589	2	5	0	0	0	2	0	10	0	0	5	2	2	0	9	2	0	0
590	0	0	0	0	7	2	6	14	0	1	6	1	1	3	5	2	0	0
591	0	0	0	0	0	1	7	14	0	0	1	1	4	2	0	2	1	0
592	3	2	0	0	8	5	5	8	3	0	6	1	1	0	2	2	0	1
593	0	0	0	0	2	12	0	1	0	0	5	2	1	0	0	2	1	0
594	0	0	0	0	11	6	0	7	2	0	1	0	0	1	1	0	0	1
595	0	0	0	0	7	13	2	2	0	0	7	0	0	2	9	2	0	0
596	0	0	0	0	0	9	7	13	0	0	6	1	1	2	3	2	0	0
597	0	0	0	0	10	0	8	15	0	0	3	2	1	0	0	2	0	0
598	4	8	2	1	5	14	2	9	1	0	7	1	1	0	0	2	0	0
599	1	2	2	3	6	12	2	6	2	0	7	1	1	0	7	2	1	0
600	0	0	0	0	13	1	0	12	0	1	6	3	0	0	0	2	0	0
601	0	0	0	0	14	4	1	13	0	0	1	0	0	0	0	2	0	0
602	6	4	0	0	6	5	0	3	0	0	7	1	1	5	1	0	0	0
603	1	2	0	0	5	8	0	2	0	0	1	1	9	0	7	0	0	0
604	0	0	0	0	6	0	8	15	0	0	1	1	12	8	19	2	0	0
605	6	5	0	0	2	2	0	7	0	0	7	1	1	0	2	0	1	0
606	0	0	0	0	11	7	3	10	0	0	5	1	3	3	0	2	0	0
607	1	1	0	0	1	0	0	14	0	0	0	1	5	0	2	2	0	0
608	5	5	3	3	2	4	0	1	0	0	8	3	1	0	3	2	0	0
609	0	0	0	0	4	0	8	15	0	0	6	0	0	0	2	2	0	0
610	6	6	0	0	12	2	0	2	0	0	7	1	1	0	7	0	0	0
611	3	2	0	0	15	14	0	2	0	0	5	0	0	2	0	2	1	0
612	0	0	0	0	13	3	7	14	0	1	6	1	5	0	1	2	1	0
613	3	2	0	0	12	3	0	10	1	0	8	1	6	6	19	2	1	1
614	0	0	0	0	7	2	7	14	0	0	5	2	1	7	0	2	0	0
615	1	0	0	0	5	14	2	1	0	0	1	2	1	7	9	2	0	0
616	7	7	3	1	5	15	3	7	0	0	7	1	1	2	0	2	0	1
617	1	2	1	3	10	14	2	4	0	0	7	0	1	2	9	2	0	0
618	6	6	1	1	8	8	0	1	1	0	6	2	1	3	10	2	0	0
619	4	3	0	0	14	8	4	5	1	0	6	1	1	2	12	2	0	0
620	0	0	0	0	11	2	6	12	0	0	6	1	1	0	3	2	0	0
621	7	6	0	0	9	8	5	9	0	0	0	1	4	4	0	2	0	0
622	4	3	0	0	7	1	0	1	0	0	5	1	5	5	6	0	0	0
623	0	0	0	0	3	2	7	13	0	0	1	0	0	1	2	2	0	0
624	6	6	0	0	3	9	1	8	2	0	6	1	1	0	0	2	0	0
625	0	0	0	0	7	4	0	4	0	0	1	1	1	7	0	2	0	0
626	4	6	0	0	2	6	0	7	0	0	7	0	0	0	3	2	1	0
627	0	0	0	0	7	2	0	11	0	0	7	0	0	3	1	2	0	0
628	0	0	0	0	7	4	0	2	0	0	7	0	0	0	7	0	0	0
629	2	4	0	0	13	6	3	2	0	0	0	1	1	0	0	2	0	0
630	0	0	0	0	13	12	5	11	0	0	1	2	1	1	1	2	1	0
631	0	0	0	0	6	1	0	8	0	0	1	2	1	0	2	2	0	0
632	4	2	0	0	12	7	0	8	0	0	6	2	1	5	2	2	0	0
633	2	8	0	0	11	12	2	11	0	0	6	1	1	6	12	2	0	0
634	6	6	0	0	4	2	0	1	0	0	0	1	1	8	4	0	1	0
635	0	0	0	0	9	8	1	6	0	0	7	3	0	8	2	2	0	0
636	6	2	0	0	2	8	0	2	0	0	6	1	1	0	2	2	1	0
637	6	8	1	3	10	12	5	10	0	0	7	0	0	3	2	2	0	0
638	4	3	0	0	0	12	0	7	0	0	1	0	0	1	1	2	0	0
639	2	6	1	1	2	11	0	2	0	0	8	1	1	3	12	2	0	0
640	0	0	0	0	9	0	8	15	0	0	7	3	0	0	2	2	0	0
641	7	7	2	0	11	14	3	6	0	0	1	2	1	3	1	2	0	0
642	0	0	0	0	3	1	0	14	0	0	3	1	1	0	0	2	1	0
643	0	0	0	0	8	1	7	13	0	0	7	2	1	5	12	2	0	0
644	1	3	0	0	8	14	0	1	0	0	6	1	1	4	1	2	0	0
645	0	0	0	0	7	1	7	13	0	0	5	2	1	0	0	2	0	0
646	0	0	0	0	2	10	0	6	0	1	6	2	1	7	3	2	0	0
647	7	6	0	0	12	2	0	0	0	0	0	1	1	0	1	0	0	0
648	4	8	1	0	6	7	4	12	0	0	7	0	0	0	1	2	1	0
649	0	0	0	0	14	5	5	11	0	0	6	1	3	2	3	2	0	0
650	0	0	0	0	1	8	5	11	0	0	0	2	1	1	12	2	1	0
651	5	7	1	0	1	15	4	6	0	0	7	2	1	0	1	2	0	0
652	0	0	1	0	8	12	6	13	0	0	4	1	1	0	1	2	0	0
653	6	5	1	1	13	14	2	3	0	0	1	0	1	0	1	2	0	0
654	2	4	0	0	11	4	0	12	0	1	6	2	2	6	10	0	0	0
655	7	4	0	0	8	14	5	10	0	0	1	0	0	2	0	2	0	0
656	0	0	0	0	5	7	5	10	0	0	4	2	1	1	0	2	0	0
657	0	0	0	0	5	2	6	14	0	1	6	1	1	0	2	2	0	0
658	6	4	2	3	0	8	2	5	2	0	0	1	1	1	1	2	0	1
659	0	0	0	0	1	3	7	14	0	1	6	3	0	3	0	2	0	0
660	1	0	0	0	4	4	0	2	0	0	1	1	1	3	2	2	0	0
661	2	4	0	0	7	11	3	10	2	0	1	1	1	0	1	0	0	0
662	0	0	0	0	4	1	0	10	0	0	5	2	1	3	2	2	1	0
663	4	7	0	0	1	13	0	4	3	0	6	1	1	2	3	2	1	1
664	1	0	0	0	6	10	6	10	2	0	6	1	1	0	5	2	0	0
665	7	8	0	0	11	14	0	0	0	0	9	1	1	0	1	2	0	0
666	0	0	0	0	7	5	6	12	0	0	1	1	1	3	0	2	1	0
667	0	0	0	0	8	5	0	5	0	0	1	2	1	0	10	2	0	0
668	1	0	2	2	4	12	4	5	0	0	7	3	1	0	1	2	1	0
669	0	0	0	0	8	2	6	12	0	1	6	1	1	2	5	2	0	0
670	0	0	0	0	0	3	0	2	0	0	5	0	1	0	7	0	0	0
671	4	3	0	0	1	13	2	10	1	0	7	1	1	2	5	2	0	0
672	0	0	0	0	8	9	5	11	0	0	7	2	1	0	2	2	0	0
673	7	6	3	2	8	14	1	11	0	0	5	0	0	0	9	2	0	0
674	2	4	0	0	6	11	0	8	3	0	7	2	1	5	1	2	1	1
675	3	6	1	2	8	8	6	12	0	0	6	1	4	5	0	2	1	0
676	1	1	0	0	6	9	0	0	0	0	6	1	1	0	1	2	1	0
677	0	0	0	0	6	3	0	11	0	0	4	3	1	0	12	2	0	0
678	0	0	0	0	7	3	7	14	0	0	1	2	1	2	0	2	1	0
679	4	2	0	0	7	1	0	11	0	0	7	1	1	5	1	2	0	0
680	2	1	3	2	4	3	0	12	0	0	9	1	1	0	4	2	0	0
681	2	1	0	0	4	9	0	1	0	0	5	1	1	2	1	2	0	0
682	1	0	0	0	13	11	2	8	0	0	7	1	1	0	12	2	1	0
683	2	1	0	0	13	4	5	10	0	0	4	0	0	2	3	2	0	0
684	1	5	0	0	3	5	0	5	0	0	7	0	0	0	1	0	0	0
685	7	7	2	1	6	15	0	1	1	0	7	1	1	0	2	2	0	1
686	3	4	2	1	6	11	3	6	3	0	7	1	1	5	1	2	0	0
687	6	8	0	0	1	8	3	9	0	0	7	1	1	6	1	2	0	0
688	6	6	3	3	3	15	1	2	3	0	1	2	1	5	1	2	0	0
689	0	0	0	0	12	13	0	4	0	0	7	1	3	0	1	2	0	0
690	3	1	0	0	2	13	2	6	0	0	1	1	1	6	2	2	0	0
691	0	0	0	0	10	12	3	11	0	0	6	3	0	1	3	2	0	0
692	0	0	0	0	10	4	0	10	0	0	6	0	0	3	1	2	1	0
693	1	2	0	0	9	13	0	4	2	0	6	1	4	1	2	2	0	1
694	4	4	0	0	9	1	6	12	0	0	7	2	1	1	2	2	0	0
695	1	0	1	1	13	7	6	12	0	0	3	2	1	2	12	2	0	0
696	2	3	0	0	15	12	0	0	3	0	9	1	1	2	1	2	1	1
697	2	8	0	0	12	13	0	3	2	0	1	1	1	1	9	2	0	0
698	2	0	0	0	12	9	0	4	0	0	8	1	1	8	3	2	0	0
699	4	4	0	0	4	6	0	1	3	0	6	1	1	5	3	0	0	1
700	0	0	1	0	0	11	3	11	0	0	7	1	1	0	1	2	0	0
701	0	0	0	0	8	4	6	11	0	0	5	0	0	1	0	2	0	0
702	0	0	3	1	10	11	5	11	0	0	1	1	1	6	0	2	1	0
703	6	8	1	1	3	7	0	0	0	0	8	2	1	5	19	2	1	0
704	1	3	0	0	14	14	0	0	3	0	7	1	1	6	1	0	0	1
705	0	0	0	0	5	9	0	4	2	0	6	1	1	2	1	2	0	1
706	0	0	0	0	4	2	0	12	0	0	6	0	7	0	10	2	0	0
707	0	0	0	0	10	5	5	11	0	0	5	1	1	2	0	2	0	0
708	3	8	1	3	5	14	0	2	3	0	3	1	1	8	3	2	0	1
709	0	0	0	0	4	9	0	9	0	0	7	1	1	2	19	2	1	0
710	1	1	0	0	12	8	0	0	0	0	6	1	3	3	1	2	0	0
711	0	0	0	0	5	6	7	14	0	1	6	1	4	0	2	2	0	0
712	3	2	0	0	3	14	0	8	0	0	7	0	0	6	7	0	0	1
713	0	0	0	0	4	2	6	13	0	1	6	2	1	1	3	2	1	0
714	0	0	0	0	2	2	0	11	0	0	5	1	1	0	1	2	0	0
715	0	0	0	0	8	7	0	13	0	0	8	1	1	2	3	2	0	0
716	6	7	0	0	6	2	4	12	0	1	6	2	1	2	1	2	1	0
717	3	3	0	0	12	13	1	3	3	0	6	1	1	6	5	2	1	1
718	0	0	0	0	2	4	2	9	0	1	6	0	0	0	0	2	0	0
719	2	7	0	0	1	15	0	0	0	0	8	1	1	3	3	2	0	0
720	5	5	1	1	0	6	2	3	0	0	1	2	1	0	1	2	1	0
721	2	5	0	0	4	9	3	10	2	0	6	2	1	5	0	2	0	1
722	4	2	0	0	14	3	0	1	0	0	0	1	1	0	4	0	0	1
723	3	2	0	0	4	1	0	11	0	0	1	1	1	2	1	0	0	0
724	2	6	1	0	0	8	0	0	0	0	5	2	1	0	1	2	0	0
725	0	0	0	0	8	9	4	7	0	0	1	1	1	2	1	2	1	0
726	5	2	0	0	7	14	3	10	2	0	6	1	3	3	1	2	0	0
727	2	3	0	0	0	6	5	10	0	0	1	2	1	2	1	2	0	0
728	0	0	0	0	3	2	0	13	0	1	6	1	1	0	12	2	0	0
