record_id	revolving_util	age	past_due	debt_ratio	income	lines	real_estate	dependents	label
696	1	1	0	1	2	9	0	0	0
697	2	13	0	11	10	12	2	0	0
698	8	6	1	7	9	9	1	0	0
699	14	3	0	15	0	5	1	0	0
700	0	1	1	9	7	6	1	0	0
701	13	5	1	9	2	3	0	0	0
702	0	7	0	8	6	6	1	0	0
703	0	13	0	0	13	12	0	0	0
704	2	12	1	5	12	8	1	1	0
705	8	4	0	13	13	7	2	0	0
706	14	7	0	13	11	5	2	0	0
707	4	13	1	5	14	10	1	1	0
708	5	5	0	12	4	2	1	2	0
709	0	9	1	13	7	11	2	0	0
710	10	3	0	9	3	5	0	2	0
711	14	9	1	14	14	6	3	3	0
712	13	15	0	6	6	2	0	1	0
713	0	2	0	9	7	8	2	2	0
714	9	4	0	15	0	7	0	0	0
715	14	5	1	5	10	6	0	0	0
716	13	5	0	15	0	7	0	0	0
717	6	7	0	10	9	4	1	0	0
718	13	7	0	11	12	12	1	3	0
719	5	11	0	9	8	9	1	1	0
720	11	5	0	11	13	7	1	1	0
721	12	7	1	12	7	6	1	0	1
722	10	4	0	14	11	12	3	3	1
723	9	4	0	9	14	11	2	0	0
724	12	14	0	15	2	12	2	0	0
725	1	1	0	11	4	6	2	1	0
726	2	8	0	2	4	4	0	0	0
727	8	1	0	14	4	5	3	0	0
728	8	8	0	9	12	13	0	1	0
729	8	10	0	2	15	13	3	0	1
730	5	6	0	6	9	9	1	2	0
731	11	5	0	9	2	5	1	2	0
732	1	8	0	0	3	3	0	0	0
733	3	14	0	3	15	12	1	1	0
734	1	8	0	9	8	12	1	0	0
735	1	11	0	1	13	13	0	0	0
736	14	5	0	0	15	0	0	3	0
737	12	4	0	10	9	5	1	3	0
738	9	2	0	9	1	7	0	0	0
739	0	0	0	0	2	1	0	0	0
740	4	10	0	2	9	13	0	0	0
741	13	7	0	14	10	9	1	1	0
742	0	12	0	9	10	13	3	0	0
743	0	12	0	14	14	8	3	0	1
744	7	2	0	14	0	5	2	0	0
745	10	4	0	13	8	9	1	2	0
746	3	6	1	8	14	8	2	1	0
747	6	9	0	10	15	13	2	2	0
748	0	12	0	7	1	10	1	0	0
749	3	5	0	2	13	5	1	3	0
750	0	10	0	5	14	7	1	1	0
751	9	6	0	11	9	10	3	1	0
752	3	4	0	7	11	7	2	2	0
753	7	7	0	7	14	7	3	2	0
754	5	14	0	6	12	8	2	1	0
755	0	12	0	3	2	9	0	1	0
756	0	12	0	6	13	10	2	1	1
757	14	3	1	1	2	2	0	3	1
758	10	4	0	5	5	11	0	0	0
759	9	14	0	7	7	6	1	1	0
760	11	6	0	3	14	3	0	1	0
761	1	13	0	13	7	11	2	0	0
762	14	11	0	11	3	1	1	0	0
763	9	11	0	7	14	7	2	0	0
764	0	3	0	7	8	4	2	0	0
765	1	11	1	7	11	13	2	0	0
766	0	14	0	0	7	12	0	0	0
767	14	0	0	0	0	0	0	0	0
768	2	11	0	6	12	12	1	1	0
769	6	1	0	4	5	4	0	0	0
770	2	14	0	6	9	8	1	0	0
771	14	9	1	3	3	7	0	0	0
772	2	1	0	10	7	10	2	1	0
773	0	0	1	0	0	1	0	0	0
774	9	4	0	6	8	10	0	2	0
775	10	10	0	4	15	10	1	1	0
776	2	14	0	14	3	6	2	0	0
777	0	11	1	9	10	6	2	0	0
778	14	9	1	11	6	4	1	1	0
779	12	10	0	8	6	7	1	0	0
780	1	2	0	5	14	10	2	2	0
781	12	13	1	8	2	5	0	1	0
782	1	14	0	0	2	0	0	0	0
783	4	6	0	1	12	2	0	1	0
784	2	2	0	7	13	9	2	0	0
785	12	15	0	15	0	8	2	0	0
786	0	5	0	1	15	5	0	0	0
787	4	0	0	4	6	9	0	0	0
788	2	13	0	1	3	4	0	0	0
789	4	9	0	10	14	11	1	2	0
790	2	15	0	1	8	3	0	0	0
791	9	13	1	9	1	8	0	0	0
792	5	7	0	8	11	8	2	0	0
793	10	4	0	8	9	8	1	0	1
794	10	12	0	10	13	8	1	3	1
795	6	4	0	5	15	12	1	1	0
796	8	7	1	13	4	4	2	2	0
797	14	4	1	8	9	1	1	1	0
798	5	5	0	15	13	12	3	3	0
799	1	11	0	4	12	8	1	0	0
800	4	10	0	13	7	11	3	1	0
801	6	13	0	4	12	8	2	0	0
802	7	1	0	10	9	8	1	1	0
803	0	13	0	5	1	5	0	0	0
804	5	11	1	4	13	4	0	1	0
805	12	3	0	13	9	8	2	1	0
806	6	15	0	6	11	6	1	0	0
807	6	5	0	12	4	9	2	2	0
808	12	0	1	15	9	13	3	0	1
809	8	12	0	10	11	8	1	0	0
810	11	7	0	8	4	12	0	3	1
811	14	11	1	10	6	10	1	0	1
812	9	6	0	14	3	8	0	2	0
813	10	0	0	5	4	2	0	0	0
814	0	3	0	12	5	6	2	1	0
815	8	1	1	9	14	7	2	3	0
816	12	2	1	6	5	5	1	2	1
817	2	11	0	13	1	12	2	0	0
818	6	6	0	7	11	11	1	3	0
819	2	7	0	4	6	4	1	1	0
820	3	6	0	10	0	9	0	2	0
821	9	9	0	11	13	13	2	0	0
822	10	15	0	7	5	3	0	0	0
823	9	1	0	10	12	9	1	0	0
824	0	12	1	10	5	6	1	0	0
825	12	5	0	12	3	7	1	3	1
826	11	10	1	12	2	5	2	0	0
827	2	12	0	14	3	3	1	0	0
828	1	3	0	7	14	9	2	2	0
829	0	5	0	13	2	5	1	0	0
830	2	4	0	7	5	8	2	2	0
831	7	14	0	15	1	12	3	0	0
832	14	6	1	3	9	2	0	0	0
833	13	9	0	13	12	10	2	0	0
834	14	1	0	8	2	5	0	0	0
835	11	4	0	0	0	0	0	0	0
836	6	9	0	6	8	8	1	3	0
837	9	7	0	8	15	12	2	2	0
838	5	6	0	5	2	9	0	1	0
839	2	14	0	7	1	8	1	1	0
840	13	7	1	8	5	3	1	0	0
841	11	4	0	11	9	10	2	2	0
842	0	14	0	0	1	1	0	0	0
843	14	1	1	4	1	2	0	0	0
844	2	14	0	1	3	12	0	1	0
845	4	4	0	10	2	7	2	2	0
846	14	9	0	0	4	0	0	0	0
847	0	0	0	4	5	11	0	0	0
848	0	12	0	5	4	4	1	1	0
849	6	3	0	12	14	6	2	0	0
850	1	7	0	4	12	3	1	0	0
851	14	4	0	14	2	7	2	2	0
852	10	4	0	3	8	3	0	2	0
853	0	6	0	3	13	13	1	0	0
854	12	5	0	1	15	6	1	3	1
855	0	9	0	9	14	9	2	1	0
856	3	14	0	2	8	8	0	0	0
857	14	10	0	13	14	6	3	1	0
858	7	7	0	8	9	11	1	0	0
859	12	5	0	2	8	4	0	0	0
860	2	15	0	7	6	10	2	0	0
861	3	14	0	2	5	3	0	0	0
862	14	9	0	2	4	0	0	0	0
863	12	9	0	11	10	10	1	1	0
864	1	15	0	3	11	6	1	0	0
865	0	5	0	12	5	12	3	2	0
866	3	10	0	10	6	11	1	0	0
867	0	9	0	5	9	13	1	1	0
868	11	8	1	11	1	12	0	2	0
869	3	12	0	7	15	12	3	0	0
870	6	11	0	5	14	6	1	0	0
871	1	4	0	14	12	8	2	3	0
872	11	9	0	7	14	6	1	0	0
873	10	10	0	6	15	7	2	2	0
874	0	14	0	0	8	1	0	0	0
875	12	3	1	9	1	3	0	0	0
876	10	4	1	3	10	5	0	3	0
877	6	15	0	9	8	12	2	0	0
878	14	1	1	4	9	10	0	0	0
879	11	13	0	7	8	4	0	2	0
880	7	14	0	6	2	4	0	0	0
881	12	13	0	13	8	8	1	3	0
882	6	5	0	5	12	8	1	3	0
883	0	7	0	15	1	4	2	0	0
884	8	4	1	9	6	5	1	3	0
885	3	9	0	11	11	13	2	3	0
886	6	12	0	6	10	13	2	0	0
887	2	11	0	3	9	9	1	0	0
888	0	9	0	4	12	9	1	1	0
889	3	14	0	11	6	6	2	1	0
890	8	2	1	6	9	5	1	2	0
891	4	14	0	13	6	12	2	0	0
892	0	3	0	3	7	4	0	2	0
893	2	3	0	14	2	8	2	1	0
894	14	4	0	6	12	2	1	2	0
895	14	14	0	1	11	0	0	0	0
896	3	15	0	11	10	7	2	0	0
897	1	14	1	0	8	2	0	0	0
898	1	13	0	1	1	7	0	0	0
899	12	12	0	3	4	1	0	0	0
900	12	9	1	8	11	9	0	3	1
901	12	2	0	5	11	6	2	0	0
902	4	5	0	6	12	6	1	2	0
903	13	6	0	12	11	8	2	2	1
904	11	6	0	10	9	3	2	0	0
905	7	12	0	8	1	9	0	0	0
906	5	5	0	10	13	12	3	2	0
907	13	0	0	15	0	0	0	0	0
908	3	1	0	0	2	0	0	0	1
909	3	7	0	13	4	13	1	1	0
910	5	3	1	5	14	10	2	2	0
911	6	14	0	9	11	10	1	0	0
912	8	9	0	8	9	12	1	2	0
913	5	1	1	2	4	4	0	0	0
914	11	10	0	15	15	10	0	2	0
915	4	3	0	13	6	6	2	0	0
916	1	15	0	4	10	9	1	0	0
917	0	0	0	4	0	3	0	0	0
918	13	8	0	10	6	4	1	2	0
919	6	6	0	3	13	10	1	0	0
920	4	12	0	10	4	3	1	0	0
921	14	6	0	2	10	1	0	2	1
922	5	15	0	2	14	7	0	0	0
923	6	13	0	6	8	11	1	1	0
924	8	9	0	6	7	7	0	2	1
925	5	2	0	14	9	8	2	0	0
926	0	8	0	15	1	8	1	0	0
927	0	15	0	0	0	3	0	1	0
928	4	14	0	1	5	2	0	0	0
929	13	4	1	12	14	5	1	0	1
930	7	9	0	4	12	5	1	0	0
931	0	9	0	13	10	8	3	0	0
932	13	5	0	9	13	6	3	1	0
933	7	1	0	10	7	6	2	1	0
934	7	1	0	13	6	7	2	3	0
935	14	4	1	10	4	4	0	3	1
936	12	3	0	13	12	10	2	0	1
937	3	14	1	7	3	9	0	0	0
938	1	9	1	6	6	11	1	3	0
939	7	7	0	14	1	10	1	0	0
940	13	3	0	15	3	5	1	0	0
941	8	3	0	11	9	7	3	1	0
942	12	8	0	15	3	4	1	2	0
943	8	14	0	8	7	6	2	0	0
944	8	2	0	6	5	5	0	0	0
945	4	3	0	5	7	6	1	2	0
946	6	13	0	2	5	1	0	0	0
947	0	2	0	11	8	10	1	1	0
948	7	11	0	6	14	5	2	1	0
949	3	12	0	1	7	7	0	0	0
950	12	4	0	7	7	4	1	2	0
951	5	7	0	6	4	7	1	0	0
952	0	3	0	0	8	3	0	0	0
953	14	7	1	10	5	4	2	3	0
954	10	4	0	15	6	13	2	1	0
955	14	3	0	4	2	0	0	0	0
956	12	9	0	8	14	13	0	2	0
957	10	9	0	14	1	10	0	1	0
958	1	9	0	0	15	12	0	3	0
959	11	3	0	12	7	12	0	0	0
960	7	7	0	8	9	4	1	0	0
961	8	14	0	10	2	8	0	0	0
962	0	9	0	6	9	7	1	0	0
963	3	4	0	6	3	4	0	0	0
964	8	14	0	10	4	9	0	0	1
965	0	1	0	8	12	8	2	0	0
966	8	7	0	8	11	12	2	1	0
967	9	7	0	5	12	4	1	3	0
968	7	3	1	12	2	11	1	0	0
969	12	7	0	15	7	9	2	2	0
970	7	11	0	10	7	10	1	2	1
971	6	6	0	4	6	8	0	0	0
972	13	7	0	15	0	9	0	0	0
973	1	12	0	4	9	3	1	0	0
974	1	15	0	1	6	11	0	0	0
975	12	7	1	13	7	4	1	0	0
976	7	4	0	5	15	10	1	3	0
977	12	7	0	3	9	7	3	0	0
978	4	14	0	2	4	9	1	0	0
979	5	9	0	11	8	8	2	1	0
980	6	0	0	3	1	2	0	0	0
981	8	6	0	11	8	10	2	2	0
982	3	7	1	6	15	13	3	3	0
983	2	14	0	3	7	8	1	1	0
984	14	2	0	3	2	2	0	2	0
985	6	8	0	3	8	4	0	1	0
986	9	6	0	1	2	0	0	1	0
987	10	2	0	14	5	7	2	2	0
988	12	7	0	13	7	10	1	2	0
989	11	7	0	10	15	10	3	3	0
990	4	7	0	15	0	8	2	2	0
991	6	0	0	2	1	0	0	1	0
992	9	13	1	6	15	11	2	0	0
993	4	11	0	1	14	3	0	0	0
994	11	2	0	13	7	8	1	1	0
995	0	7	0	0	9	1	0	0	0
996	10	10	1	15	5	9	2	0	1
997	6	8	0	9	4	12	1	3	0
998	11	6	0	4	12	11	1	0	0
999	0	8	0	9	4	2	1	2	0
1000	0	4	0	7	14	11	2	2	0
1001	0	13	0	3	8	2	1	1	0
1002	0	15	0	0	5	3	0	0	0
1003	3	4	0	15	0	6	0	3	0
1004	1	4	0	13	8	9	2	2	0
1005	9	11	0	7	7	6	0	0	0
1006	0	0	0	4	2	7	0	0	0
1007	8	11	0	6	12	7	0	1	0
1008	5	15	0	4	4	10	0	0	0
1009	7	14	0	2	2	5	0	0	0
1010	5	3	0	6	3	8	0	0	0
1011	7	8	0	3	14	12	2	1	0
1012	13	10	1	6	6	7	0	1	0
1013	10	7	0	2	8	3	0	3	0
1014	0	1	1	6	3	9	0	0	0
1015	12	12	1	9	7	6	2	1	1
1016	8	2	0	13	9	10	3	0	0
1017	7	13	0	12	2	5	1	0	0
1018	4	12	0	13	0	12	1	0	0
1019	2	13	0	4	12	10	2	0	0
1020	5	7	0	4	2	10	0	0	0
1021	6	6	0	1	10	3	0	2	0
1022	9	14	0	3	6	8	1	0	0
1023	3	7	0	14	3	6	1	1	0
1024	0	2	0	13	3	3	1	2	0
1025	0	7	0	10	3	6	1	0	0
1026	9	9	0	10	10	10	2	1	0
1027	8	14	1	4	8	5	0	1	1
1028	5	7	0	6	14	4	3	2	0
1029	5	12	0	1	8	3	0	0	0
1030	12	14	1	13	6	10	2	0	0
1031	2	15	0	2	10	9	0	2	0
1032	14	4	0	5	6	5	0	0	1
1033	14	1	0	3	3	0	0	0	0
1034	2	7	0	7	13	11	2	3	0
1035	1	10	0	11	15	10	3	1	0
1036	14	0	0	7	0	0	0	0	0
1037	3	14	0	1	1	9	0	0	0
1038	5	14	0	11	7	7	1	0	0
1039	2	9	0	10	5	5	1	0	0
1040	9	2	0	13	2	7	1	1	0
1041	6	7	0	13	5	8	2	3	0
1042	0	14	1	8	12	12	1	0	0
1043	2	0	0	4	0	5	0	0	0
1044	11	2	0	15	0	4	1	3	0
1045	4	11	0	6	15	10	3	0	0
1046	0	15	0	2	15	5	1	1	0
1047	0	4	0	7	7	4	1	1	0
1048	0	12	1	8	13	7	1	3	0
1049	7	12	0	3	11	10	0	0	0
1050	14	0	1	7	4	3	0	0	0
1051	10	11	0	5	7	7	1	0	0
1052	3	11	0	11	11	8	3	0	0
1053	3	10	0	9	15	10	2	0	0
1054	7	3	0	12	10	10	2	1	0
1055	3	5	0	11	14	6	3	2	0
1056	11	7	0	13	8	13	2	0	0
1057	4	5	0	3	6	5	1	0	0
1058	14	10	0	9	12	7	1	3	0
1059	11	10	0	7	15	13	2	2	0
1060	7	9	1	11	3	7	2	1	0
1061	3	2	1	7	4	7	0	2	0
1062	3	13	0	5	15	13	1	0	0
1063	14	10	0	11	5	8	1	0	0
1064	0	4	0	15	1	9	1	0	0
1065	0	10	0	9	5	2	1	1	1
1066	9	10	0	13	6	13	2	0	0
1067	0	6	0	10	6	6	1	3	0
1068	8	8	0	11	3	2	1	0	0
1069	14	12	0	9	9	4	1	1	0
1070	11	12	0	11	15	12	3	0	1
1071	8	7	0	3	14	10	0	2	0
1072	3	2	0	8	7	8	1	2	0
1073	9	3	0	6	9	3	2	1	0
1074	10	9	1	4	7	6	0	1	1
1075	4	7	0	15	0	10	3	0	0
1076	1	9	0	5	12	8	1	2	0
1077	10	2	0	13	9	8	1	0	0
1078	0	14	0	4	13	7	1	0	0
1079	0	11	0	4	5	13	2	0	0
1080	8	11	0	13	7	13	3	2	0
1081	0	11	0	1	15	2	0	2	0
1082	8	5	0	4	15	8	1	3	0
1083	3	10	0	11	7	12	2	0	0
1084	13	9	0	3	6	2	0	1	0
1085	9	14	0	14	3	8	1	0	0
1086	3	7	0	14	4	4	1	0	0
1087	13	0	0	11	3	7	1	0	1
1088	8	8	0	8	13	11	2	0	0
1089	1	3	0	8	12	12	2	0	0
1090	12	12	0	11	11	9	2	0	0
1091	1	1	0	6	11	12	2	0	0
1092	2	13	0	0	11	3	0	0	0
1093	11	9	1	14	9	11	3	2	0
1094	12	0	0	3	6	4	0	0	0
1095	12	6	0	10	6	7	1	1	0
1096	14	9	0	3	10	2	0	0	0
1097	3	3	0	7	3	4	0	2	0
1098	14	12	0	5	5	6	0	0	0
1099	1	10	0	1	7	5	0	0	0
1100	4	10	0	8	5	11	1	0	0
1101	9	7	0	15	6	12	3	1	1
1102	12	4	1	13	7	3	1	1	1
1103	2	13	0	7	15	10	2	0	0
1104	0	7	0	8	13	7	2	3	0
1105	0	12	0	9	6	10	2	1	0
1106	4	14	0	12	8	13	1	0	0
1107	4	6	1	3	1	3	0	3	0
1108	11	4	1	14	11	9	2	2	0
1109	6	6	0	10	8	10	3	1	0
1110	4	0	0	1	4	3	0	0	0
1111	8	12	0	6	15	9	2	0	0
1112	10	7	1	11	5	6	1	0	1
1113	5	13	0	6	13	8	2	1	0
1114	1	13	0	0	6	2	0	0	0
1115	14	1	0	3	9	3	0	1	0
1116	12	4	1	12	5	10	2	2	0
1117	5	4	0	10	2	7	1	0	0
1118	2	11	0	10	9	13	1	0	0
1119	14	1	1	12	8	6	2	0	1
1120	2	6	1	2	6	7	0	0	0
1121	9	14	0	12	8	10	3	1	0
1122	9	1	0	7	7	5	2	2	0
1123	4	11	0	5	11	7	1	0	0
1124	5	3	0	15	0	6	2	3	0
1125	13	0	1	7	4	7	0	1	0
1126	8	4	0	12	15	11	2	1	0
1127	7	5	0	3	9	12	0	3	0
1128	3	5	0	5	11	6	2	2	0
1129	5	15	0	2	2	10	0	0	0
1130	1	12	0	0	3	4	0	0	0
1131	4	15	0	9	1	5	0	0	0
1132	14	14	0	3	0	2	0	0	0
1133	14	2	0	14	9	10	1	0	0
1134	8	11	0	14	2	10	1	0	0
1135	11	9	0	14	7	4	1	1	0
1136	12	7	1	15	4	11	1	0	1
1137	7	13	0	9	12	3	1	0	0
1138	6	4	0	3	6	4	0	1	0
1139	7	7	0	9	13	7	2	2	0
1140	0	1	0	5	11	9	1	0	0
1141	13	1	0	13	0	2	0	0	0
1142	1	4	0	7	9	8	2	3	0
1143	1	15	0	0	13	6	0	0	0
1144	14	14	0	4	7	1	0	2	0
1145	4	8	0	3	15	11	1	3	0
1146	5	5	1	12	7	5	1	1	0
1147	3	5	0	12	5	8	2	1	0
1148	1	10	0	7	9	7	1	1	0
1149	9	14	0	10	8	6	1	0	0
1150	10	2	1	4	4	5	1	3	0
1151	9	3	1	1	5	2	0	0	0
1152	14	6	0	1	5	0	0	2	0
1153	14	10	0	0	11	1	0	0	0
1154	0	7	1	9	14	6	2	0	0
1155	0	15	0	0	4	3	0	0	0
1156	4	8	0	7	14	9	3	2	0
1157	7	6	0	10	8	3	1	0	0
1158	14	0	0	0	0	0	0	0	0
1159	0	6	0	0	8	2	0	0	0
1160	6	1	0	4	6	7	0	0	0
1161	9	6	0	15	0	3	1	2	0
1162	10	11	0	12	13	12	1	1	0
1163	11	2	1	15	5	11	3	3	1
1164	0	15	0	0	9	13	0	1	0
1165	12	4	0	4	8	7	0	0	0
1166	0	11	0	0	13	10	0	0	0
1167	0	7	0	3	13	7	1	2	0
1168	4	6	0	3	10	7	0	1	0
1169	1	0	0	11	1	6	0	0	0
1170	1	7	0	7	10	11	2	2	0
1171	7	0	0	3	2	3	0	0	0
1172	0	2	0	14	0	4	1	0	0
1173	3	12	0	1	2	4	0	0	0
1174	2	11	0	10	10	5	1	0	0
1175	0	15	0	0	5	13	0	0	0
1176	7	13	0	10	2	6	1	1	0
1177	7	10	0	9	10	7	1	1	0
1178	2	13	0	0	4	7	0	1	0
1179	0	15	0	0	4	9	0	1	0
1180	12	11	0	9	10	9	1	1	0
1181	4	8	0	4	7	8	0	2	0
1182	0	15	0	0	8	12	0	0	0
1183	8	13	0	7	14	9	2	2	0
1184	7	8	1	15	2	9	1	2	0
1185	4	9	0	6	12	11	2	0	0
1186	14	0	0	0	2	1	0	0	0
1187	1	9	0	11	7	9	2	0	0
1188	1	15	0	0	8	3	0	0	0
1189	8	6	0	15	0	8	0	0	0
1190	14	1	0	10	9	2	1	1	0
1191	14	1	1	13	10	10	3	0	1
1192	0	0	0	2	0	3	0	0	0
1193	11	2	0	7	2	4	0	0	0
1194	5	10	0	8	15	13	2	1	0
1195	7	0	0	12	5	4	1	0	0
1196	4	9	0	6	12	7	1	1	0
1197	3	12	0	13	1	2	1	1	0
1198	7	5	1	12	8	7	1	3	0
1199	9	1	1	7	1	3	0	0	1
1200	9	11	0	8	14	13	2	2	0
1201	2	11	0	7	11	6	2	2	0
1202	9	1	0	2	3	2	0	0	0
1203	8	4	0	1	15	3	1	0	0
1204	2	3	0	7	10	10	2	2	0
1205	14	0	0	0	0	0	0	0	0
1206	5	5	0	9	7	3	1	1	0
1207	1	13	0	9	5	6	2	1	0
1208	0	1	0	1	4	5	0	0	0
1209	11	13	0	6	4	6	0	0	0
1210	9	5	0	2	9	6	1	3	0
1211	0	15	0	4	4	5	1	0	0
1212	3	10	0	3	13	6	1	1	0
1213	12	8	0	14	12	5	2	1	0
1214	3	7	0	7	12	7	1	0	0
1215	2	9	0	15	0	3	1	0	0
1216	1	4	0	0	3	2	0	0	0
1217	5	5	0	8	11	12	2	2	0
1218	11	14	0	15	12	8	2	1	0
1219	8	14	0	5	6	9	0	0	0
1220	7	8	0	15	0	7	1	3	0
1221	14	13	0	0	2	0	0	0	0
1222	7	3	0	9	9	12	2	0	0
1223	9	10	0	14	8	12	2	0	1
1224	3	8	0	4	14	7	1	2	0
1225	6	4	0	12	4	7	2	1	0
1226	4	3	0	7	13	10	1	1	0
1227	14	3	0	9	5	4	1	1	0
1228	14	13	0	4	14	5	1	2	0
1229	4	10	0	4	7	9	0	2	0
1230	5	13	0	8	10	10	1	0	0
1231	14	8	0	5	14	7	2	0	0
1232	4	2	0	8	8	4	1	2	0
1233	11	14	0	15	7	9	2	0	0
1234	0	13	0	14	7	11	3	1	0
1235	0	13	0	5	6	12	1	0	0
1236	5	15	1	12	6	10	2	0	0
1237	1	15	0	6	11	9	1	1	0
1238	13	6	0	9	14	7	2	2	0
1239	0	11	0	12	6	12	2	0	0
1240	6	3	0	13	10	7	2	1	0
1241	0	3	0	15	1	4	2	1	0
1242	8	8	0	13	2	6	1	3	0
1243	3	9	0	5	10	8	1	0	0
1244	2	4	1	2	11	12	0	0	0
1245	1	12	0	3	7	12	1	0	0
1246	8	12	0	15	0	6	2	0	0
1247	6	5	0	7	14	6	2	3	1
1248	0	14	0	4	13	9	0	0	0
1249	14	1	0	1	3	0	0	0	1
1250	5	9	0	13	8	10	2	0	0
1251	10	4	0	5	15	7	1	0	0
1252	1	2	0	3	4	5	0	0	0
1253	7	0	0	15	0	1	0	0	0
1254	8	8	0	12	13	10	2	0	0
1255	11	3	1	8	11	4	2	3	0
1256	1	5	0	1	1	7	0	0	0
1257	4	9	0	6	4	4	1	0	0
1258	11	10	0	11	9	7	2	0	0
1259	7	2	0	11	11	11	2	2	0
1260	8	7	0	14	10	10	1	2	0
1261	14	3	0	15	9	4	3	2	0
1262	6	5	0	15	6	11	3	0	0
1263	10	1	0	10	0	5	0	2	0
1264	5	12	0	9	14	11	1	0	0
1265	5	13	0	10	8	12	1	0	0
1266	14	2	0	13	8	2	1	0	0
1267	14	4	1	2	3	0	0	3	1
1268	5	15	0	2	0	7	0	0	0
1269	12	8	0	8	4	4	0	1	1
1270	10	7	0	11	14	10	2	0	0
1271	2	8	0	4	13	10	2	0	0
1272	5	4	0	8	14	6	1	2	0
1273	8	11	0	11	12	11	3	1	0
1274	13	4	1	9	3	8	1	1	0
1275	14	1	1	1	5	0	0	0	1
1276	0	8	0	4	2	3	0	0	0
1277	14	0	1	0	1	0	0	2	0
1278	4	10	0	3	15	12	1	0	0
1279	4	8	0	12	1	10	1	0	0
1280	7	12	0	3	4	6	0	0	0
1281	12	3	0	3	7	1	0	3	0
1282	12	1	1	8	4	3	1	2	0
1283	7	10	1	8	15	13	2	0	0
1284	13	4	0	14	13	12	3	0	0
1285	0	6	0	6	13	3	1	2	0
1286	6	12	0	13	7	11	2	1	0
1287	1	9	0	6	4	13	2	0	0
1288	4	7	0	10	9	10	3	3	0
1289	0	4	0	4	15	4	1	3	0
1290	0	4	0	10	1	6	0	1	0
1291	1	10	0	3	7	6	0	1	0
1292	6	2	0	4	7	12	0	0	0
1293	1	15	1	2	6	11	0	0	0
1294	1	8	1	4	4	7	0	0	0
1295	10	2	0	10	7	7	0	2	0
1296	12	1	0	9	8	6	0	1	0
1297	4	12	0	5	13	7	1	2	0
1298	14	7	0	0	0	1	0	2	0
1299	7	0	0	15	10	8	3	0	0
1300	0	15	1	2	5	7	0	0	0
1301	12	12	0	12	2	3	1	0	0
1302	0	10	0	1	12	3	0	2	0
1303	3	14	0	2	0	4	0	0	0
1304	7	12	0	15	0	7	1	0	0
1305	10	0	0	10	2	7	0	1	1
1306	12	4	1	3	4	3	0	0	1
1307	11	13	0	4	0	8	0	0	0
1308	14	2	0	15	5	9	2	1	1
1309	2	4	0	3	8	3	1	0	0
1310	12	5	0	3	14	6	0	0	0
1311	8	14	0	9	10	7	2	1	0
1312	0	9	1	7	14	12	2	2	0
1313	1	1	0	4	5	4	1	0	0
1314	3	5	0	1	12	9	0	3	0
1315	12	9	0	11	6	5	1	0	0
1316	12	6	0	15	4	13	2	1	1
1317	7	9	0	13	3	10	2	0	0
1318	10	0	0	5	7	10	0	0	0
1319	0	10	0	0	13	9	0	0	0
1320	8	3	0	10	12	12	1	3	0
1321	5	11	0	13	9	8	2	0	0
1322	9	9	0	8	6	10	0	1	0
1323	4	15	0	0	13	5	0	1	0
1324	11	1	1	1	4	1	0	0	0
1325	6	5	1	6	10	6	2	2	1
1326	2	10	0	7	6	4	1	0	0
1327	0	5	0	7	11	8	1	3	0
1328	4	9	0	7	5	10	2	0	0
1329	5	8	0	12	15	6	2	1	0
1330	1	13	0	8	6	12	1	0	0
1331	3	9	0	15	0	3	2	3	0
1332	0	13	0	8	0	12	0	0	0
1333	11	12	0	12	14	7	2	1	0
1334	6	0	0	4	3	2	0	2	0
1335	14	2	1	11	10	7	3	1	1
1336	12	15	1	5	9	12	0	0	0
1337	12	12	0	7	10	7	1	2	0
1338	4	4	0	4	10	3	1	3	0
1339	12	7	1	7	15	7	2	3	0
1340	10	1	1	6	3	6	0	0	0
1341	9	10	0	5	2	13	0	0	0
1342	5	4	0	12	6	9	2	1	0
1343	12	8	0	8	6	6	1	0	1
1344	1	13	0	6	15	2	1	0	0
1345	5	9	0	5	8	3	1	2	0
1346	11	6	1	14	9	10	2	1	1
1347	0	6	0	3	2	4	0	0	0
1348	9	10	0	10	14	9	3	3	0
1349	12	0	0	8	12	9	2	0	0
1350	4	15	0	9	13	12	3	0	0
1351	4	15	0	1	9	2	0	0	0
1352	0	5	0	6	4	13	0	2	0
1353	8	0	0	4	7	10	0	0	0
1354	0	11	0	0	5	3	1	0	0
1355	4	10	0	12	8	8	2	1	0
1356	14	1	0	13	0	1	0	3	0
1357	13	4	1	14	10	7	1	3	0
1358	8	7	0	11	15	13	3	1	0
1359	14	0	0	5	2	2	0	0	0
1360	9	6	0	9	8	10	2	3	0
1361	2	12	0	1	3	3	0	0	0
1362	4	14	1	4	15	10	2	1	0
1363	6	14	0	5	9	10	1	0	0
1364	1	15	0	6	1	9	0	0	0
1365	7	12	0	5	15	10	2	0	0
1366	5	3	0	14	3	4	2	0	0
1367	6	14	0	7	12	4	2	1	0
1368	0	11	0	4	1	7	0	0	0
1369	4	2	0	12	6	5	1	1	0
1370	6	12	0	10	1	6	1	0	0
1371	10	8	0	3	15	11	2	2	1
1372	4	14	0	1	4	11	0	1	0
1373	3	13	0	15	0	3	0	0	0
1374	5	15	0	1	9	1	0	0	0
