record_id	age	decile_score	priors_count	days_b_screening_arrest	is_recid	c_charge_degree	sex	age_cat	score_text	race	label
2266	7	2	3	4	1	1	1	0	2	0	1
2267	8	2	0	3	0	0	0	0	1	2	0
2268	4	4	2	4	1	1	1	0	2	2	1
2269	4	4	3	3	1	1	0	0	0	5	1
2270	8	6	1	3	0	1	0	0	1	0	0
2271	5	6	5	3	1	0	0	0	0	0	1
2272	1	8	1	1	0	1	0	2	0	3	0
2273	8	8	3	3	0	1	0	0	1	0	0
2274	9	8	1	3	0	0	0	0	1	0	0
2275	10	8	6	4	1	1	0	0	0	2	1
2276	13	2	5	3	1	1	1	1	2	2	1
2277	2	2	4	3	1	0	0	2	0	5	1
2278	6	4	6	4	1	1	0	0	1	0	1
2279	13	4	1	4	0	0	0	1	1	0	0
2280	14	7	7	0	1	1	1	1	2	2	1
2281	15	7	2	4	0	0	0	1	0	0	0
2282	5	0	0	3	0	1	0	0	1	2	0
2283	10	0	3	3	1	1	0	0	1	0	1
2284	5	7	0	4	1	0	1	0	0	2	1
2285	1	7	1	4	0	1	0	2	0	2	0
2286	6	0	4	3	0	1	0	0	0	0	0
2287	12	0	3	4	0	0	0	0	1	2	0
2288	7	2	7	4	1	1	0	0	0	0	1
2289	3	2	1	4	1	0	0	2	1	2	1
2290	15	3	0	3	0	0	0	1	1	0	0
2291	6	3	0	3	0	1	1	0	1	2	0
2292	14	0	6	3	0	0	0	1	2	0	0
2293	15	0	3	1	1	1	1	1	1	0	1
2294	1	3	4	3	1	1	0	2	1	5	1
2295	15	3	1	4	0	0	0	1	1	0	0
2296	11	4	6	3	1	1	0	0	2	5	1
2297	6	4	2	3	1	1	0	0	1	2	1
2298	13	1	1	3	0	1	0	1	1	2	0
2299	13	1	2	1	0	1	0	1	1	2	0
2300	14	0	0	4	0	0	0	1	1	2	0
2301	8	0	0	2	0	0	1	0	1	2	0
2302	14	0	7	3	1	1	0	1	2	5	1
2303	5	0	1	3	0	0	0	0	1	3	0
2304	4	0	0	3	0	1	0	0	1	0	0
2305	9	0	7	3	1	1	0	0	0	0	1
2306	3	4	2	3	1	0	0	2	1	0	1
2307	12	4	6	4	1	1	0	0	2	0	1
2308	6	1	4	4	1	0	0	0	2	0	1
2309	3	1	0	3	1	1	0	2	1	0	1
2310	10	0	0	3	0	1	0	0	1	0	0
2311	11	0	0	4	0	0	0	0	1	2	0
2312	8	7	4	1	0	1	0	0	1	0	0
2313	0	7	2	0	1	1	0	2	0	0	1
2314	4	2	1	3	0	1	0	0	2	2	0
2315	1	2	0	3	0	1	1	2	2	0	0
2316	12	8	1	3	1	0	0	0	1	2	1
2317	2	8	3	3	1	1	0	2	2	0	1
2318	3	4	6	3	1	0	1	2	0	2	1
2319	3	4	0	4	1	1	0	2	1	0	0
2320	12	0	3	1	1	1	0	0	1	0	1
2321	6	0	2	3	1	1	1	0	1	0	1
2322	12	1	0	4	0	0	0	0	1	2	0
2323	9	1	4	3	1	0	0	0	1	2	1
2324	11	3	1	3	1	0	1	0	1	2	1
2325	7	3	4	3	1	0	0	0	0	5	1
2326	12	6	0	4	0	0	0	0	1	2	0
2327	14	6	2	3	0	1	0	1	1	0	0
2328	4	8	3	3	0	1	1	0	1	0	0
2329	10	8	0	4	0	0	0	0	1	2	0
2330	11	8	1	2	0	0	0	0	1	3	0
2331	6	8	1	1	1	1	0	0	1	2	1
2332	14	4	4	3	1	0	1	1	2	2	1
2333	0	4	1	1	0	1	0	2	2	0	0
2334	1	0	1	3	1	1	0	2	1	0	1
2335	1	0	0	3	1	1	0	2	2	3	1
2336	13	2	7	3	1	1	0	1	0	0	1
2337	13	2	1	4	0	1	0	1	1	2	0
2338	7	8	1	4	1	0	0	0	0	2	1
2339	5	8	1	3	1	1	0	0	2	0	1
2340	14	6	1	1	0	1	0	1	1	0	0
2341	4	6	3	3	1	1	0	0	2	0	1
2342	2	6	3	3	1	1	0	2	0	0	1
2343	8	6	0	3	0	1	1	0	1	0	0
2344	11	0	4	3	1	0	0	0	1	2	1
2345	12	0	2	4	0	1	0	0	2	0	0
2346	14	1	3	0	0	0	0	1	1	3	0
2347	13	1	5	3	0	0	1	1	1	0	0
2348	1	0	0	4	0	0	0	2	1	0	0
2349	1	0	0	4	1	1	0	2	0	2	1
2350	12	8	0	4	1	1	0	0	0	0	1
2351	8	8	0	3	1	0	0	0	1	3	1
2352	10	1	0	3	1	1	0	0	1	0	1
2353	2	1	1	3	1	1	0	2	0	0	1
2354	13	4	1	2	0	0	0	1	1	3	0
2355	6	4	1	2	0	1	0	0	1	2	0
2356	2	2	3	3	1	1	0	2	2	0	1
2357	5	2	3	4	1	1	0	0	1	0	1
2358	9	0	5	3	1	0	0	0	1	0	1
2359	6	0	6	3	1	0	0	0	0	0	1
2360	3	0	1	4	1	0	1	2	2	0	1
2361	11	0	3	0	1	1	0	0	1	5	1
2362	6	0	0	4	0	1	0	0	1	0	0
2363	11	0	0	3	1	0	0	0	1	2	1
2364	9	1	3	3	1	0	1	0	2	2	1
2365	8	1	1	1	0	1	0	0	1	3	0
2366	4	3	7	3	1	1	0	0	0	0	1
2367	3	3	1	0	0	1	0	2	1	0	0
2368	13	0	2	3	1	0	0	1	0	2	0
2369	3	0	0	3	1	1	0	2	1	2	1
2370	7	1	1	3	1	0	0	0	1	2	1
2371	11	1	7	4	1	1	0	0	2	0	0
2372	15	1	2	3	1	0	1	1	1	3	1
2373	1	1	0	3	0	1	0	2	1	0	0
2374	10	0	0	3	0	0	0	0	1	5	0
2375	13	0	0	3	0	1	0	1	1	0	0
2376	15	3	2	2	1	0	0	1	1	2	1
2377	4	3	0	4	0	1	0	0	1	0	0
2378	14	0	0	3	0	0	0	1	1	2	0
2379	14	0	1	2	0	0	0	1	1	2	0
2380	7	0	2	3	0	0	0	0	0	2	0
2381	6	0	6	3	1	1	0	0	2	0	1
2382	6	2	7	3	1	1	0	0	0	0	0
2383	1	2	2	3	1	1	0	2	0	0	1
2384	11	1	1	3	1	1	1	0	2	0	1
2385	8	1	3	4	1	1	0	0	0	2	1
2386	4	5	6	3	1	0	0	0	1	0	1
2387	15	5	1	3	0	0	0	1	1	2	0
2388	13	6	3	3	1	1	0	1	1	5	1
2389	15	6	0	4	0	0	0	1	1	2	0
2390	11	0	2	4	1	1	0	0	1	5	1
2391	14	0	3	3	0	1	0	1	1	2	0
2392	4	2	0	4	1	1	0	0	1	0	1
2393	7	2	7	3	1	1	0	0	0	0	1
2394	9	2	2	4	1	0	0	0	1	3	1
2395	14	2	1	3	0	0	0	1	1	2	0
2396	1	0	5	3	1	1	0	2	0	0	1
2397	12	0	0	3	1	1	0	0	1	0	1
2398	12	0	7	4	1	1	0	0	1	2	1
2399	2	0	4	3	1	1	0	2	2	0	1
2400	8	0	2	4	0	0	0	0	1	2	0
2401	15	0	1	0	0	0	0	1	1	2	0
2402	12	7	0	3	0	0	0	0	1	2	0
2403	6	7	2	4	0	1	0	0	0	0	0
2404	13	1	1	3	1	1	0	1	2	2	1
2405	9	1	3	3	1	1	0	0	2	0	1
2406	10	8	1	3	0	1	0	0	1	1	0
2407	5	8	2	3	0	1	0	0	1	0	0
2408	15	3	3	1	0	0	1	1	1	0	0
2409	4	3	4	3	1	1	0	0	2	0	1
2410	8	2	4	4	0	0	0	0	0	0	0
2411	5	2	5	4	1	1	0	0	0	0	1
2412	11	5	3	3	0	1	1	0	1	2	0
2413	1	5	1	3	1	1	0	2	1	2	1
2414	2	0	0	4	1	0	0	2	0	2	1
2415	12	0	7	3	0	1	0	0	2	0	0
2416	4	0	0	3	0	1	0	0	1	0	0
2417	10	0	6	3	0	0	0	0	2	0	0
2418	6	6	6	3	1	1	0	0	2	0	1
2419	9	6	0	4	0	0	0	0	1	0	0
2420	2	1	1	3	0	1	1	2	1	0	0
2421	0	1	1	0	1	1	0	2	0	0	1
2422	0	5	4	3	1	1	0	2	0	0	1
2423	11	5	0	4	0	0	0	0	1	2	0
2424	14	2	2	4	0	0	1	1	1	3	0
2425	13	2	3	3	0	1	0	1	1	0	0
2426	6	3	5	3	1	1	0	0	2	0	1
2427	6	3	5	2	1	1	0	0	0	3	1
2428	1	0	1	1	0	1	0	2	2	2	0
2429	10	0	2	3	0	0	0	0	1	3	0
2430	6	1	6	3	0	1	1	0	0	0	0
2431	15	1	1	3	0	1	0	1	1	2	0
2432	11	1	4	3	0	0	0	0	1	0	0
2433	3	1	3	3	1	1	0	2	0	2	1
2434	12	3	0	3	0	0	1	0	1	2	0
2435	0	3	3	4	1	1	0	2	2	0	1
2436	1	2	1	3	0	1	0	2	2	0	0
2437	12	2	1	4	0	0	0	0	1	0	0
2438	14	0	5	3	1	1	1	1	2	2	1
2439	9	0	6	3	1	0	0	0	2	0	1
2440	11	2	1	3	0	1	0	0	1	5	0
2441	2	2	1	3	1	1	0	2	0	0	1
2442	14	2	5	4	0	1	0	1	1	2	0
2443	0	2	0	3	0	1	0	2	0	0	0
2444	6	3	3	4	0	0	0	0	1	0	0
2445	11	3	0	2	1	0	1	0	1	2	1
2446	15	2	0	3	0	0	0	1	1	0	0
2447	5	2	0	3	0	0	0	0	0	3	0
2448	6	3	2	3	0	1	0	0	2	0	0
2449	14	3	3	2	0	1	0	1	2	0	0
2450	7	5	0	3	0	0	0	0	0	0	0
2451	10	5	2	4	1	1	0	0	1	3	1
2452	5	6	7	3	1	1	0	0	0	0	1
2453	5	6	6	3	1	1	0	0	0	0	1
2454	9	5	1	3	1	1	0	0	2	0	1
2455	13	5	3	1	1	0	0	1	1	0	1
2456	7	0	1	4	0	0	1	0	2	2	0
2457	7	0	3	0	0	0	1	0	2	0	0
2458	3	8	1	4	1	1	0	2	2	0	1
2459	7	8	6	4	1	1	0	0	0	0	1
2460	11	0	2	2	0	0	0	0	1	2	0
2461	15	0	0	2	0	1	0	1	1	2	0
2462	12	3	3	4	1	0	0	0	1	3	1
2463	7	3	7	4	1	0	1	0	0	0	1
2464	3	4	4	0	1	1	0	2	2	2	1
2465	15	4	2	3	0	1	1	1	1	2	0
2466	6	2	0	4	0	0	1	0	1	0	0
2467	2	2	5	3	1	1	0	2	0	0	1
2468	6	6	1	3	0	1	1	0	1	3	0
2469	9	6	1	1	0	1	1	0	1	0	0
2470	6	6	3	3	0	1	1	0	2	0	0
2471	12	6	0	2	0	0	1	0	1	2	0
2472	6	3	1	0	0	1	0	0	1	0	0
2473	15	3	0	3	0	1	0	1	1	2	0
2474	2	6	3	3	1	1	0	2	2	0	1
2475	13	6	2	1	1	1	0	1	1	2	1
2476	10	2	7	3	0	1	0	0	2	2	0
2477	10	2	7	3	1	1	1	0	0	0	1
2478	2	8	0	4	0	1	0	2	1	0	0
2479	1	8	0	3	1	1	0	2	0	2	1
2480	8	4	0	4	0	1	0	0	2	2	0
2481	8	4	0	3	0	0	0	0	1	0	0
2482	9	0	6	0	1	1	0	0	0	0	1
2483	14	0	5	3	0	1	1	1	1	0	0
2484	9	1	2	1	0	1	0	0	1	2	0
2485	0	1	3	3	1	1	0	2	1	0	1
2486	3	6	1	4	0	1	0	2	1	2	0
2487	9	6	1	3	1	0	0	0	2	0	0
2488	1	0	0	3	0	1	0	2	0	2	0
2489	14	0	0	3	1	1	0	1	1	5	1
2490	1	6	1	2	0	1	0	2	1	0	0
2491	2	6	0	3	0	0	1	2	2	5	0
2492	11	3	3	4	0	1	0	0	2	0	0
2493	11	3	6	3	0	0	0	0	2	2	0
2494	14	6	4	3	1	1	0	1	1	0	1
2495	12	6	0	4	0	0	0	0	1	2	0
2496	2	4	0	3	0	1	0	2	1	0	0
2497	9	4	2	0	0	1	1	0	1	3	0
2498	1	1	0	3	1	1	0	2	0	0	1
2499	12	1	1	3	1	1	0	0	2	0	1
2500	4	6	4	3	0	1	0	0	2	0	0
2501	1	6	2	0	0	1	0	2	1	0	0
2502	8	0	1	4	1	1	1	0	1	0	1
2503	15	0	6	4	1	0	0	1	1	2	0
2504	1	4	3	3	1	1	0	2	2	0	1
2505	11	4	0	3	0	1	0	0	1	2	0
2506	1	2	1	3	1	1	0	2	0	0	1
2507	4	2	1	3	0	0	0	0	1	2	0
2508	12	1	1	3	1	0	0	0	1	3	1
2509	15	1	1	3	0	1	0	1	1	0	0
2510	9	2	6	4	1	1	0	0	0	0	1
2511	14	2	6	4	1	1	0	1	0	0	1
2512	8	0	2	3	1	1	0	0	1	0	0
2513	3	0	0	3	0	1	0	2	0	0	0
2514	1	4	1	4	1	1	0	2	0	3	1
2515	3	4	3	3	1	1	0	2	0	0	1
2516	11	2	4	4	0	1	1	0	0	2	0
2517	2	2	0	4	1	0	0	2	0	0	1
2518	1	3	0	3	1	1	1	2	1	0	1
2519	1	3	0	3	0	0	1	2	2	2	0
2520	4	1	3	3	1	1	1	0	2	2	1
2521	4	1	3	0	1	1	0	0	1	0	1
2522	13	3	6	3	0	0	0	1	2	0	0
2523	11	3	3	1	0	1	0	0	1	3	0
2524	7	0	0	2	0	0	1	0	1	0	0
2525	6	0	0	3	0	1	0	0	1	2	0
2526	0	0	1	1	1	0	0	2	1	0	1
2527	13	0	0	4	0	0	0	1	1	2	0
2528	9	3	2	0	0	1	0	0	0	2	0
2529	0	3	0	3	0	1	0	2	1	2	0
2530	4	0	1	3	0	1	0	0	1	5	0
2531	1	0	2	3	1	0	0	2	0	0	1
2532	11	3	2	4	0	0	0	0	1	2	0
2533	4	3	6	4	0	1	0	0	0	2	0
2534	1	8	0	3	1	1	0	2	0	0	1
2535	9	8	3	3	1	0	0	0	1	0	1
2536	14	1	0	3	0	1	0	1	1	0	0
2537	14	1	0	3	0	0	1	1	1	2	0
2538	13	0	0	2	0	1	0	1	1	2	0
2539	15	0	0	3	0	0	0	1	1	2	0
2540	9	6	5	1	0	0	1	0	2	2	0
2541	3	6	0	3	0	1	0	2	2	0	0
2542	6	7	0	3	0	0	0	0	2	0	0
2543	15	7	6	4	1	1	1	1	1	2	1
2544	12	4	0	3	1	0	1	0	1	2	1
2545	11	4	5	0	0	0	1	0	2	0	0
2546	7	6	7	3	0	0	0	0	0	0	0
2547	14	6	2	3	0	1	0	1	1	5	0
2548	6	7	2	4	1	0	0	0	1	0	0
2549	13	7	0	3	1	1	1	1	2	0	1
2550	4	2	6	3	1	1	0	0	0	0	1
2551	3	2	2	0	1	0	0	2	0	5	1
2552	3	2	1	0	0	1	0	2	1	2	0
2553	15	2	0	3	0	0	0	1	1	0	0
2554	13	3	0	4	0	1	1	1	1	2	0
2555	1	3	1	3	1	1	0	2	2	0	1
2556	4	5	7	1	1	1	0	0	0	0	1
2557	3	5	1	3	1	1	0	2	2	0	1
2558	10	0	1	3	0	0	0	0	1	2	0
2559	4	0	0	3	1	1	0	0	2	2	1
2560	4	0	0	3	0	0	1	0	1	0	0
2561	1	0	0	3	1	1	0	2	1	0	1
2562	0	8	1	4	1	1	0	2	2	2	1
2563	9	8	6	3	1	1	0	0	0	0	1
2564	6	2	6	3	1	1	0	0	0	0	1
2565	6	2	1	0	1	1	0	0	1	2	1
2566	10	0	4	3	1	0	0	0	2	0	1
2567	6	0	3	3	1	0	0	0	1	0	1
2568	1	2	1	4	1	0	0	2	2	3	1
2569	0	2	1	4	0	1	1	2	0	0	0
2570	9	6	2	3	1	1	1	0	1	0	1
2571	15	6	7	3	1	1	0	1	2	0	1
2572	15	1	1	4	0	1	0	1	1	2	0
2573	6	1	2	4	1	0	0	0	1	2	1
2574	9	3	0	4	1	0	0	0	1	2	1
2575	14	3	5	3	1	0	0	1	2	0	1
2576	9	2	0	3	1	0	1	0	2	2	1
2577	15	2	0	2	0	0	1	1	1	2	0
2578	5	8	3	3	0	0	0	0	1	2	0
2579	13	8	0	3	1	0	0	1	1	0	1
2580	3	3	2	3	0	1	0	2	1	2	0
2581	5	3	5	3	0	0	0	0	0	0	0
2582	4	0	4	3	1	0	0	0	0	2	0
2583	4	0	0	3	0	0	1	0	0	0	0
2584	10	1	6	1	0	1	0	0	1	2	0
2585	7	1	0	3	0	1	0	0	1	5	0
2586	13	6	1	1	0	0	0	1	1	2	0
2587	0	6	1	3	1	1	0	2	1	0	1
2588	10	2	0	4	0	0	1	0	2	0	0
2589	0	2	6	3	1	1	0	2	0	5	1
2590	15	8	6	0	1	1	0	1	0	0	1
2591	5	8	1	3	1	1	0	0	2	3	1
2592	13	8	3	3	0	1	0	1	1	0	0
2593	15	8	1	3	0	1	1	1	1	0	0
2594	14	6	1	0	0	1	0	1	1	2	0
2595	6	6	2	3	0	0	0	0	1	0	0
2596	7	5	7	3	1	1	0	0	2	0	0
2597	3	5	1	4	1	0	1	2	1	0	1
2598	4	4	3	3	1	1	0	0	2	0	0
2599	13	4	1	2	1	1	0	1	1	0	0
2600	6	8	1	3	1	1	0	0	2	0	1
2601	11	8	0	4	0	1	1	0	1	3	0
2602	12	0	6	4	0	1	0	1	2	3	0
2603	8	0	3	3	1	1	0	0	2	0	1
2604	4	2	5	1	0	1	0	0	2	0	0
2605	3	2	1	3	0	1	0	2	1	2	0
2606	3	2	0	4	0	0	0	2	1	1	0
2607	8	2	3	1	1	0	0	0	0	0	1
2608	4	3	3	3	1	1	1	0	0	0	1
2609	9	3	0	3	0	1	0	0	0	0	0
2610	4	3	0	4	1	1	0	0	1	3	1
2611	8	3	0	3	1	1	0	0	2	2	1
2612	1	2	2	3	0	1	1	2	0	0	0
2613	13	2	2	3	0	1	0	1	1	2	0
2614	14	2	0	4	1	1	1	1	1	2	1
2615	1	2	0	3	0	0	0	2	2	0	0
2616	3	2	2	1	0	1	0	2	1	3	0
2617	7	2	7	3	1	1	0	0	2	2	1
2618	3	8	2	3	1	0	0	2	2	0	1
2619	15	8	7	4	1	1	0	1	1	0	1
2620	2	0	2	3	1	1	1	2	0	0	1
2621	0	0	0	3	1	0	1	2	0	0	1
2622	5	1	1	3	0	0	0	0	1	0	0
2623	3	1	6	4	1	0	0	2	0	0	1
2624	6	1	2	3	0	1	0	0	1	4	0
2625	4	1	2	3	0	1	0	0	2	2	0
2626	8	0	1	3	1	1	0	0	1	2	1
2627	4	0	0	4	1	1	0	0	1	2	1
2628	0	6	1	3	1	1	0	2	0	0	1
2629	9	6	3	3	1	1	0	0	1	3	1
2630	6	4	6	3	1	1	0	0	2	0	1
2631	6	4	4	4	1	1	1	0	2	0	0
2632	0	0	0	3	0	0	1	2	2	0	0
2633	1	0	1	3	1	1	1	2	2	3	0
2634	13	2	1	1	0	1	0	1	1	2	0
2635	1	2	3	3	1	0	1	2	2	2	1
2636	1	0	0	4	0	0	1	2	2	0	0
2637	0	0	0	4	1	1	1	2	0	2	1
2638	12	0	3	4	0	1	0	0	1	2	0
2639	4	0	3	4	1	0	0	0	2	2	1
2640	8	1	1	4	1	1	0	0	1	2	1
2641	9	1	5	0	1	0	1	0	1	0	1
2642	10	2	0	4	0	1	0	0	1	0	0
2643	15	2	1	2	1	1	0	1	1	2	1
2644	2	0	3	3	0	1	0	2	0	0	0
2645	4	0	5	4	1	1	0	0	2	0	1
2646	1	5	0	3	1	0	0	2	1	0	1
2647	5	5	5	3	1	1	0	0	0	0	1
2648	4	7	6	4	0	1	0	0	2	0	0
2649	15	7	5	3	1	1	0	1	1	2	0
2650	14	8	1	3	0	1	0	1	1	2	0
2651	3	8	0	3	0	0	1	2	2	2	0
2652	0	1	0	3	1	0	0	2	1	0	1
2653	6	1	3	0	1	0	0	0	2	2	1
2654	1	4	0	4	1	0	0	2	1	2	1
2655	2	4	5	4	1	1	0	2	0	2	1
2656	0	0	1	0	0	1	0	2	0	0	0
2657	14	0	0	3	0	0	0	1	1	2	0
2658	12	0	0	3	0	0	0	0	1	2	0
2659	6	0	5	3	1	1	0	0	1	2	1
2660	13	0	1	4	0	0	0	1	1	1	0
2661	6	0	6	4	1	1	0	0	0	0	1
2662	3	0	1	3	1	1	0	2	1	2	1
2663	15	0	0	3	0	0	1	1	1	2	0
2664	4	8	0	3	0	0	1	0	1	0	0
2665	1	8	1	4	1	1	0	2	2	0	1
2666	4	2	1	4	1	0	0	0	1	0	1
2667	5	2	2	3	1	1	0	0	0	0	1
2668	15	1	3	4	1	1	0	1	2	2	1
2669	14	1	1	3	0	1	0	1	1	3	0
2670	3	5	1	3	1	1	0	2	1	0	1
2671	2	5	3	3	1	1	0	2	0	0	1
2672	13	5	0	3	0	0	0	1	1	1	0
2673	1	5	2	3	1	1	0	2	0	2	1
2674	4	2	0	4	1	1	0	0	1	0	1
2675	2	2	2	3	0	1	0	2	2	0	0
2676	13	8	1	4	1	1	0	1	1	3	1
2677	3	8	3	4	1	1	0	2	0	2	1
2678	15	8	0	4	0	0	0	1	1	3	0
2679	0	8	1	3	1	1	1	2	0	2	1
2680	1	5	0	3	1	1	0	2	1	0	1
2681	0	5	0	2	1	0	0	2	1	3	1
2682	11	1	3	3	0	1	0	0	1	0	0
2683	15	1	3	3	0	1	0	1	1	2	0
2684	6	0	7	4	1	1	0	0	0	2	1
2685	6	0	0	3	0	0	1	0	2	2	0
2686	8	7	3	4	1	1	0	0	0	2	1
2687	14	7	0	4	0	0	1	1	1	2	0
2688	1	8	1	3	0	1	0	2	2	0	0
2689	7	8	0	3	0	1	0	0	1	2	0
2690	9	0	0	3	0	0	0	0	1	2	0
2691	9	0	0	3	0	1	1	0	1	0	0
2692	4	6	3	4	0	1	0	0	1	0	0
2693	4	6	0	3	0	1	1	0	2	0	0
2694	9	5	0	4	0	0	0	0	1	3	0
2695	15	5	4	2	0	1	1	1	1	2	0
2696	6	8	4	4	1	1	0	0	2	0	1
2697	14	8	5	3	1	0	0	1	1	0	1
2698	2	3	0	3	0	1	0	2	0	2	0
2699	5	3	2	4	0	1	0	0	2	2	0
2700	7	6	0	4	0	1	0	0	1	0	0
2701	4	6	2	3	0	1	0	0	1	0	0
2702	8	5	6	3	1	0	0	0	0	0	1
2703	14	5	0	3	0	0	0	1	1	2	0
2704	6	6	0	3	0	0	1	0	1	0	0
2705	1	6	1	3	0	0	0	2	2	0	0
2706	15	0	4	4	0	0	0	1	2	0	0
2707	9	0	3	4	0	1	0	0	1	0	0
2708	15	8	6	4	1	1	0	1	1	2	1
2709	12	8	1	2	0	1	1	1	1	0	0
2710	0	2	3	4	1	1	0	2	0	0	1
2711	3	2	1	4	1	1	0	2	1	3	1
2712	0	2	2	3	1	1	0	2	2	0	1
2713	15	2	0	4	0	0	0	1	1	2	0
2714	15	8	6	3	0	1	0	1	1	0	0
2715	2	8	0	3	1	1	0	2	1	0	1
2716	12	0	0	4	1	0	1	0	1	0	1
2717	8	0	0	3	1	1	0	0	1	0	1
2718	6	0	0	4	1	0	0	0	1	3	1
2719	6	0	3	3	0	1	0	0	1	2	0
2720	7	2	0	3	0	0	1	0	1	0	0
2721	3	2	3	3	1	1	0	2	2	0	1
2722	3	3	0	4	0	1	0	2	1	0	0
2723	15	3	0	4	1	0	0	1	1	2	1
2724	15	3	0	4	0	1	0	1	1	2	0
2725	12	3	0	4	0	0	0	0	1	3	0
2726	2	6	1	3	1	0	0	2	2	0	1
2727	14	6	0	3	0	0	0	1	1	2	0
2728	6	8	6	3	1	1	0	0	0	2	1
2729	6	8	5	3	0	1	0	0	1	0	0
2730	11	5	5	1	1	1	1	0	1	3	1
2731	1	5	1	0	1	1	0	2	2	0	1
2732	0	7	3	4	1	1	0	2	0	0	1
2733	1	7	3	3	1	1	0	2	2	0	1
2734	4	7	7	4	1	1	0	0	0	0	1
2735	1	7	1	1	0	1	0	2	0	3	0
2736	9	0	7	2	1	1	0	0	0	0	1
2737	14	0	0	3	1	0	1	1	1	3	1
2738	15	8	1	0	0	1	0	1	1	0	0
2739	9	8	3	3	0	0	0	0	1	0	0
2740	14	2	2	0	1	1	0	1	1	2	1
2741	6	2	5	2	1	1	1	0	2	2	1
2742	0	8	1	0	1	1	0	2	0	0	1
2743	1	8	2	3	1	1	0	2	2	0	1
2744	9	5	0	3	0	0	1	0	1	0	0
2745	8	5	5	3	1	1	0	0	1	0	0
2746	4	2	0	4	0	1	0	0	1	0	0
2747	13	2	6	3	1	1	0	1	2	2	1
2748	5	1	6	4	1	1	0	0	0	0	1
2749	1	1	0	3	0	1	0	2	0	0	0
2750	13	2	0	4	0	0	0	1	1	1	0
2751	6	2	0	4	0	1	0	0	1	0	0
2752	8	3	0	4	0	1	0	0	1	0	0
2753	4	3	0	4	0	1	0	0	1	2	0
2754	2	0	0	2	0	0	1	2	1	3	0
2755	0	0	0	3	1	1	0	2	0	0	1
2756	14	0	5	1	0	1	0	1	1	2	0
2757	1	0	3	3	1	1	0	2	1	0	1
2758	8	0	0	4	0	1	0	0	0	0	0
2759	8	0	6	4	1	1	0	0	0	2	1
2760	1	0	2	3	1	1	0	2	2	0	1
2761	10	0	6	4	1	0	0	0	1	2	1
2762	12	2	5	0	1	1	0	0	1	3	1
2763	2	2	0	3	0	1	0	2	1	0	0
2764	9	2	2	3	0	1	1	0	1	2	0
2765	13	2	3	4	1	1	0	1	2	0	1
2766	12	3	0	3	1	1	0	0	1	2	1
2767	5	3	3	0	0	1	0	0	2	2	0
2768	9	1	3	3	1	0	0	0	1	2	1
2769	15	1	1	1	0	1	0	1	1	3	0
2770	9	2	0	3	1	1	1	0	0	0	1
2771	8	2	0	4	0	0	1	0	1	0	0
2772	15	5	2	4	0	0	1	1	1	2	0
2773	3	5	1	0	0	0	0	2	1	2	0
2774	12	3	5	0	1	1	0	0	2	0	1
2775	10	3	0	3	0	1	0	0	1	2	0
2776	8	4	0	3	1	0	0	0	1	5	1
2777	1	4	2	3	0	1	1	2	0	0	0
2778	11	0	6	3	1	1	0	0	2	2	1
2779	13	0	0	3	0	1	0	1	1	0	0
2780	1	8	0	4	1	1	0	2	0	0	1
2781	6	8	1	1	0	0	0	0	1	2	0
2782	6	3	2	4	1	0	1	0	1	5	1
2783	11	3	5	4	1	1	1	0	1	0	1
2784	1	0	3	3	1	0	1	2	0	0	1
2785	4	0	0	3	0	1	0	0	2	2	0
2786	13	4	5	1	1	0	1	1	1	2	1
2787	1	4	0	4	1	0	0	2	1	3	1
2788	12	7	0	3	0	1	0	0	1	2	0
2789	11	7	0	3	0	0	0	0	1	3	0
2790	1	0	1	1	0	1	0	2	1	2	0
2791	1	0	0	3	1	1	0	2	1	3	1
2792	1	7	0	3	1	0	0	2	1	0	0
2793	4	7	1	1	1	1	0	0	1	0	1
2794	2	4	0	3	1	1	0	2	2	0	1
2795	8	4	0	4	0	1	0	0	1	0	0
2796	13	7	1	1	0	0	0	1	1	3	0
2797	3	7	3	3	1	1	0	2	2	2	1
2798	9	4	3	4	1	1	0	0	1	2	1
2799	14	4	1	0	0	0	1	1	1	2	0
2800	0	1	0	3	1	0	0	2	0	0	1
2801	15	1	0	2	0	0	0	1	1	2	0
2802	10	3	1	3	0	0	1	0	1	0	0
2803	5	3	2	3	1	0	0	0	2	0	1
2804	4	1	6	4	1	1	0	0	0	4	1
2805	10	1	0	1	0	1	0	0	2	2	0
2806	12	8	7	3	1	1	0	0	2	0	1
2807	4	8	5	4	1	1	0	0	0	2	1
2808	1	5	2	3	1	1	0	2	1	3	1
2809	3	5	3	4	0	1	0	2	2	0	0
2810	6	2	2	3	0	1	0	0	2	2	0
2811	12	2	7	0	0	1	0	1	1	0	0
2812	15	4	1	0	0	1	1	1	2	0	0
2813	11	4	1	3	0	0	0	0	2	0	0
2814	1	0	1	3	0	1	0	2	0	0	0
2815	10	0	3	3	0	1	0	0	1	0	0
2816	14	1	0	3	0	0	1	1	1	2	0
2817	5	1	0	4	1	0	1	0	1	2	1
2818	0	6	1	1	0	1	1	2	1	5	0
2819	14	6	0	4	0	0	0	1	1	2	0
2820	1	8	0	3	0	1	0	2	1	0	0
2821	15	8	3	1	1	1	0	1	1	0	0
2822	9	3	0	3	1	1	0	0	1	5	1
