record_id	age	workclass	fnlwgt	education	marital_status	occupation	relationship	race	sex	capital_gain	hours_per_week	native_country	label
496	6	4	4	15	2	11	0	4	1	0	7	38	0
497	14	2	3	11	2	3	0	4	1	0	7	38	0
498	3	2	15	15	4	11	1	2	1	0	4	38	0
499	12	5	11	15	2	0	5	4	0	0	2	38	0
500	5	2	10	11	2	2	0	4	1	0	4	38	0
501	11	2	10	9	2	9	0	4	1	0	4	38	1
502	7	2	12	11	2	2	0	4	1	0	6	38	0
503	15	2	10	8	2	3	0	4	1	0	6	38	1
504	0	2	13	11	4	0	3	4	1	0	1	38	0
505	9	2	11	11	2	3	0	4	1	0	4	38	1
506	6	2	8	11	4	6	1	4	1	0	4	38	0
507	0	2	6	15	4	11	3	4	1	0	2	38	0
508	12	4	2	11	2	12	0	4	1	0	2	38	1
509	11	4	9	14	2	9	0	4	1	0	7	38	1
510	3	0	15	9	4	3	1	2	1	0	5	38	0
511	7	2	9	2	4	3	1	4	1	1	6	38	0
512	7	2	0	7	0	7	4	4	0	0	3	38	0
513	11	2	6	15	0	3	1	4	0	0	4	38	0
514	5	2	11	11	0	0	4	4	0	0	3	38	0
515	12	2	8	15	2	3	5	2	0	0	4	38	1
516	13	2	0	15	2	2	0	4	1	0	4	38	0
517	10	2	10	15	0	0	4	4	0	0	0	38	0
518	10	2	13	12	2	9	0	4	1	0	6	38	1
519	1	2	5	15	4	2	1	4	1	0	4	38	0
520	10	2	15	14	2	9	0	4	1	1	7	38	1
521	6	2	0	11	2	0	5	4	0	0	1	38	1
522	11	2	10	15	2	11	0	4	1	0	7	38	1
523	6	2	15	9	4	3	1	4	1	0	4	38	0
524	7	2	10	12	4	9	1	4	1	0	7	38	1
525	13	2	13	15	4	12	1	4	1	0	4	38	0
526	1	2	3	11	4	2	2	4	1	0	4	38	0
527	10	5	13	11	2	13	0	0	1	0	4	38	0
528	8	2	12	15	0	11	3	4	0	0	1	38	0
529	2	2	3	2	4	2	1	4	1	0	6	38	0
530	3	2	2	9	4	9	3	4	1	1	7	38	1
531	5	4	11	8	2	4	0	4	1	0	7	38	1
532	7	5	10	9	2	0	5	4	0	0	1	38	1
533	11	2	0	4	4	6	3	4	0	0	3	38	0
534	10	2	14	9	4	0	1	4	0	0	1	38	0
535	8	2	14	9	5	12	1	1	1	0	4	29	0
536	13	2	6	10	2	9	0	1	1	0	7	34	0
537	3	2	5	11	2	2	0	4	1	0	6	38	0
538	3	2	5	2	4	2	2	3	1	0	5	12	0
539	9	2	3	11	0	7	1	3	0	0	4	5	0
540	13	2	12	11	6	5	1	4	1	0	2	38	0
541	7	2	8	11	4	11	1	4	0	0	4	38	0
542	12	2	13	14	2	3	0	4	1	1	4	38	1
543	15	5	14	9	0	9	1	4	0	0	4	38	0
544	8	2	0	1	2	11	0	4	1	0	6	38	0
545	11	2	2	9	2	2	0	4	1	0	4	10	1
546	7	4	13	11	2	7	5	1	0	0	1	34	0
547	15	2	0	0	6	7	1	4	0	0	2	38	0
548	14	2	15	12	0	9	1	4	0	1	4	38	1
549	9	2	0	15	0	7	4	4	0	0	7	38	0
550	9	2	6	11	0	2	4	4	0	0	6	38	0
551	7	3	8	9	4	12	1	4	1	1	6	38	1
552	1	2	15	15	4	7	3	4	0	0	4	38	0
553	3	2	0	15	2	3	5	3	0	0	4	38	0
554	0	2	1	15	4	0	3	4	1	0	0	38	0
555	1	2	3	15	4	5	3	4	1	0	4	38	0
556	6	2	7	3	4	11	3	4	0	0	1	38	0
557	1	5	10	15	4	9	3	4	1	0	4	38	0
558	1	2	10	15	4	13	3	4	1	0	0	38	0
559	14	1	6	15	2	2	0	4	1	0	4	38	0
560	6	2	6	15	2	13	0	4	1	0	4	38	0
561	10	0	2	9	0	0	4	4	0	0	4	38	0
562	7	2	8	0	4	4	3	2	1	0	7	38	0
563	3	2	9	11	0	0	3	2	0	0	4	38	0
564	2	5	13	15	2	0	0	1	1	0	4	39	0
565	10	2	11	5	6	2	4	4	1	0	4	38	0
566	3	1	8	11	4	2	3	4	1	0	4	38	0
567	3	2	11	4	2	5	3	4	1	0	4	38	0
568	8	4	15	5	2	11	0	4	1	0	4	25	0
569	4	2	4	7	4	11	3	4	0	0	4	38	0
570	10	2	15	8	2	2	0	4	1	0	4	38	1
571	13	2	3	9	0	3	4	4	1	0	5	38	1
572	7	2	9	15	2	9	0	4	1	0	6	38	1
573	6	2	2	11	4	2	3	1	1	0	4	38	0
574	7	2	11	11	4	6	2	4	1	0	4	25	0
575	15	4	3	8	2	9	0	4	1	0	4	38	0
576	14	2	5	9	2	3	0	3	1	0	3	18	0
577	9	1	0	12	0	9	1	4	1	0	4	38	0
578	4	2	2	15	0	9	4	4	0	0	1	38	0
579	11	2	11	11	2	13	0	4	1	1	4	38	1
580	3	2	0	11	4	5	1	4	1	0	4	38	0
581	15	2	5	3	6	8	1	2	0	0	0	38	0
582	9	2	4	9	5	9	1	2	0	1	7	38	1
583	3	2	12	11	4	0	1	4	1	0	7	38	0
584	5	2	5	6	2	2	0	4	1	0	4	38	0
585	1	2	8	11	4	6	3	2	0	0	4	38	0
586	5	2	0	15	0	12	3	4	0	0	4	38	0
587	5	1	9	9	2	10	0	4	1	0	4	38	0
588	9	2	9	15	4	2	1	4	1	0	6	23	0
589	4	2	13	11	4	0	4	2	0	0	4	38	0
590	10	2	12	11	2	2	0	0	1	0	7	38	0
591	5	2	9	10	3	9	1	1	1	0	7	2	0
592	9	1	5	12	2	3	0	4	1	0	6	38	0
593	14	1	1	2	6	0	1	4	0	0	4	38	0
594	14	2	2	0	2	11	5	1	0	0	2	23	1
595	8	2	13	11	2	5	0	2	1	0	4	38	0
596	4	2	13	15	4	7	1	4	1	0	3	38	0
597	13	1	13	11	5	10	1	2	1	0	4	38	0
598	12	2	5	11	2	6	0	4	1	0	5	38	0
599	13	2	10	11	2	2	0	4	1	0	4	38	0
600	4	2	9	15	4	11	1	3	1	0	4	18	0
601	4	2	11	7	0	2	4	4	0	0	3	38	0
602	9	4	15	15	2	11	0	4	1	0	7	25	1
603	6	2	14	11	0	6	4	4	0	0	4	38	0
604	10	4	5	14	2	9	0	1	1	0	7	35	1
605	13	2	5	11	0	13	1	4	1	0	5	38	0
606	5	1	8	11	0	10	1	4	1	0	5	38	1
607	4	2	8	15	4	0	1	4	0	0	4	38	0
608	14	1	9	12	2	10	0	4	1	0	0	38	1
609	9	1	8	9	2	9	5	2	0	0	4	38	1
610	14	1	12	15	6	0	4	4	0	0	4	38	0
611	0	2	3	1	2	2	0	4	1	0	4	38	0
612	15	2	12	9	2	11	0	4	1	0	5	38	1
613	9	2	9	6	0	7	2	4	0	0	3	38	0
614	4	2	10	15	4	2	3	4	1	0	5	38	0
615	3	2	15	11	2	5	0	2	1	0	4	38	0
616	5	2	1	9	4	3	1	4	1	1	6	38	1
617	15	2	12	0	2	10	0	4	1	0	4	38	0
618	15	2	11	15	6	10	1	2	0	0	4	38	0
619	14	2	2	11	4	0	1	4	0	0	4	38	0
620	3	2	1	15	4	13	1	4	1	0	6	38	0
621	2	2	10	11	4	2	1	2	1	0	4	38	0
622	0	2	4	1	4	7	3	4	1	0	1	38	0
623	11	2	4	15	0	9	1	4	0	0	4	38	0
624	3	2	7	9	4	0	3	4	0	0	4	38	1
625	7	2	2	2	0	2	1	4	1	0	6	38	1
626	4	2	4	11	4	3	1	4	0	0	6	38	0
627	7	2	13	15	2	11	0	4	1	0	4	38	0
628	13	4	0	15	6	2	1	2	1	0	3	38	0
629	12	3	13	11	5	7	1	4	1	0	5	38	0
630	7	2	8	12	2	9	0	4	1	0	4	38	1
631	9	5	0	11	2	0	5	1	0	0	1	38	0
632	1	2	14	15	4	0	3	2	0	0	0	38	0
633	9	4	0	9	1	9	0	4	1	1	6	38	1
634	13	2	8	11	2	2	0	4	1	0	4	38	1
635	13	2	8	8	2	2	0	4	1	0	5	30	1
636	3	2	7	12	2	6	0	4	1	0	1	1	0
637	6	2	10	8	4	7	1	4	1	0	4	4	0
638	11	4	13	5	2	2	0	4	1	0	0	38	0
639	8	2	2	9	2	7	0	1	1	0	2	2	0
640	9	2	12	9	2	3	0	4	1	0	6	38	1
641	6	2	10	11	4	7	3	4	1	0	4	38	0
642	1	2	11	8	4	0	3	4	0	0	4	38	0
643	3	2	5	9	4	0	2	1	0	0	4	16	0
644	12	4	12	14	2	9	0	4	1	1	4	38	1
645	11	2	15	5	5	7	4	4	0	0	4	25	0
646	9	2	1	11	0	2	1	4	1	0	4	38	0
647	13	2	8	11	4	11	1	4	1	0	6	38	0
648	7	2	15	8	0	2	1	4	1	0	3	38	0
649	15	2	0	0	6	0	1	4	0	0	1	38	0
650	0	2	8	1	4	7	3	4	0	0	1	38	0
651	0	2	2	5	4	6	3	4	1	0	4	38	0
652	7	2	9	8	0	12	3	4	1	0	3	38	0
653	3	5	14	9	4	0	1	4	0	0	7	38	0
654	12	2	12	15	2	11	0	4	1	0	7	38	1
655	3	2	15	12	4	9	1	4	1	0	4	38	0
656	15	1	0	11	2	4	0	4	1	0	4	38	0
657	11	1	15	15	2	2	0	2	1	0	4	38	1
658	8	2	8	11	2	5	0	4	1	1	4	38	1
659	13	2	2	12	2	9	0	4	1	0	3	1	1
660	9	4	3	12	4	3	1	4	0	0	6	38	0
661	13	2	13	5	2	2	0	1	1	0	4	39	0
662	14	2	4	11	5	2	1	4	0	0	4	38	0
663	11	2	3	11	2	6	5	2	0	0	3	38	0
664	5	2	4	9	2	9	0	4	1	1	3	38	1
665	10	2	14	12	0	0	1	4	0	0	1	38	0
666	5	2	2	11	4	7	1	4	1	0	4	38	0
667	7	2	11	9	2	3	0	4	1	0	7	38	0
668	9	4	11	15	5	2	1	4	1	0	4	38	0
669	15	2	3	11	2	2	0	4	1	0	4	38	1
670	3	2	11	9	4	0	1	4	1	0	4	38	0
671	1	2	15	11	4	5	3	4	1	0	3	38	0
672	15	2	0	15	5	13	1	0	0	0	2	38	0
673	1	2	4	11	3	6	3	4	0	0	4	5	0
674	7	2	13	11	2	7	0	4	1	0	7	38	0
675	11	2	1	9	2	3	0	4	1	0	6	38	1
676	6	2	13	12	2	3	0	4	1	0	6	9	0
677	15	3	2	5	2	3	0	4	1	0	6	38	0
678	11	2	7	15	2	0	5	4	0	0	1	1	1
679	3	2	3	11	4	5	2	4	1	0	4	38	0
680	12	2	6	11	0	6	1	4	1	1	4	38	0
681	10	2	8	9	0	0	4	4	1	0	2	38	0
682	12	2	12	10	2	11	0	4	1	0	7	38	0
683	6	2	4	15	0	0	1	4	0	0	6	38	0
684	7	2	13	9	0	9	1	4	1	1	4	38	1
685	3	2	4	9	4	3	3	4	1	0	6	38	0
686	4	2	3	15	4	7	1	4	0	0	4	38	0
687	9	2	0	8	2	13	0	4	1	0	4	38	0
688	9	0	3	9	0	3	4	2	0	0	4	38	0
689	9	2	8	15	0	7	1	4	0	0	3	38	1
690	15	2	11	9	0	0	1	4	1	0	4	38	1
691	4	2	8	1	2	5	0	4	1	1	4	38	1
692	8	1	6	12	4	9	1	4	0	0	7	38	0
693	8	4	10	11	2	9	0	4	1	0	6	38	1
694	3	2	15	6	2	2	0	4	1	0	5	38	0
695	7	2	5	11	0	11	4	4	0	0	4	38	0
696	15	2	9	0	0	5	1	4	0	0	1	38	0
697	6	2	14	11	4	2	1	4	1	0	4	38	1
698	7	2	9	9	2	3	0	4	1	0	6	38	0
699	15	2	5	0	0	4	1	4	1	0	5	38	0
700	12	1	13	15	4	0	1	2	1	0	4	38	0
701	4	2	5	15	2	12	0	4	1	0	4	38	0
702	1	2	11	1	2	6	0	4	1	0	7	38	1
703	5	2	15	15	0	0	3	4	0	0	6	38	0
704	2	0	6	15	4	1	2	4	1	0	4	38	0
705	11	1	6	12	2	3	0	4	1	1	6	38	1
706	14	2	11	6	4	5	3	4	1	0	4	7	0
707	11	2	10	9	2	3	0	4	1	1	7	38	1
708	12	1	12	15	4	10	1	2	1	0	4	38	0
709	5	2	0	15	2	11	0	4	1	0	4	38	0
710	15	2	2	4	6	8	1	1	0	0	7	38	0
711	11	1	14	11	2	6	0	2	1	0	4	38	0
712	0	2	15	15	4	11	3	4	0	0	1	38	0
713	9	4	8	11	0	2	4	4	1	0	1	38	0
714	13	1	4	12	2	9	0	4	1	1	4	38	1
715	7	2	5	9	0	9	3	4	0	0	4	38	0
716	4	2	4	11	3	6	1	4	0	0	3	7	0
717	6	0	14	10	2	9	0	4	1	0	4	38	1
718	13	2	10	8	2	12	0	4	1	1	4	38	0
719	1	2	14	11	4	13	1	4	1	0	7	38	0
720	13	2	3	1	0	13	3	4	1	0	4	38	0
721	4	2	12	11	4	7	1	4	1	0	4	38	0
722	8	2	1	11	2	13	0	4	1	0	7	38	0
723	15	2	9	9	2	2	0	4	1	0	4	8	1
724	7	4	14	15	2	3	0	4	1	0	4	38	0
725	12	2	2	7	5	0	1	4	0	0	4	38	0
726	7	2	11	15	0	3	1	4	0	0	0	38	0
727	11	2	7	15	0	11	4	4	0	0	4	38	0
728	11	2	9	9	2	0	0	4	1	0	0	38	0
729	7	2	2	11	6	7	4	1	0	0	1	38	0
730	6	2	15	9	2	3	0	4	1	0	4	38	1
731	8	2	2	11	0	7	4	4	0	0	5	38	0
732	10	2	1	11	2	0	0	4	1	0	5	38	0
733	14	2	13	12	6	9	1	4	0	0	4	38	0
734	9	2	10	9	2	12	0	4	1	0	6	38	0
735	8	2	11	15	2	9	0	4	1	0	4	38	0
736	13	0	5	12	2	9	0	4	1	0	4	38	1
737	9	2	0	11	0	0	4	4	0	0	5	8	0
738	10	4	14	15	2	11	0	1	1	0	7	29	1
739	1	2	4	7	4	7	3	4	0	0	0	38	0
740	2	2	2	11	4	6	3	4	0	0	4	38	0
741	8	2	5	11	2	2	0	4	1	0	7	38	0
742	3	2	7	11	4	5	3	4	1	0	7	38	0
743	14	4	7	9	2	3	5	4	0	0	1	38	0
744	14	2	1	11	0	7	4	4	0	0	4	38	0
745	0	2	15	15	4	0	1	4	0	0	2	38	0
746	11	3	11	12	0	11	1	4	1	0	7	38	1
747	0	2	15	1	4	11	3	4	1	0	1	38	0
748	15	2	3	11	6	0	1	4	0	0	1	10	0
749	9	2	14	14	2	9	0	4	1	0	6	38	1
750	9	2	1	11	2	3	0	4	1	0	4	38	0
751	15	2	9	11	2	11	0	4	1	1	4	38	1
752	6	5	4	11	2	10	0	4	1	0	4	38	0
753	5	2	1	9	2	9	0	4	1	0	4	38	1
754	9	2	9	11	2	6	0	4	1	0	4	38	1
755	1	2	7	11	4	0	1	4	0	0	4	38	0
756	13	2	6	11	2	13	0	4	1	0	7	38	0
757	10	1	6	15	2	10	0	4	1	0	4	38	0
758	0	2	11	0	4	7	3	4	0	0	0	38	0
759	6	2	7	11	2	5	0	4	1	0	4	38	0
760	3	2	6	9	4	9	1	4	1	0	4	38	0
761	0	2	4	1	4	11	3	4	0	0	0	38	0
762	8	2	10	7	2	7	5	4	0	0	1	38	0
763	9	0	9	15	3	0	1	2	1	1	4	38	0
764	7	2	5	15	2	6	0	4	1	0	4	38	1
765	0	2	2	15	4	7	3	4	0	0	1	38	0
766	15	4	3	5	4	4	1	4	1	0	2	38	0
767	12	2	10	12	2	3	0	4	1	1	4	38	1
768	9	4	0	8	2	4	0	4	1	0	7	38	0
769	1	2	3	9	4	3	3	4	0	0	0	38	0
770	14	2	12	11	5	6	1	4	1	1	5	38	0
771	3	2	9	9	4	9	3	4	0	0	4	38	0
772	11	5	1	11	2	7	5	2	0	0	4	38	0
773	0	2	11	11	4	4	3	2	1	0	4	38	0
774	8	2	5	6	2	6	0	4	1	0	6	38	1
775	13	1	13	9	2	9	0	4	1	0	4	38	0
776	12	2	1	9	2	3	0	4	1	0	4	38	1
777	4	2	2	11	0	7	4	4	0	0	5	38	0
778	10	2	12	11	0	0	4	2	0	0	5	38	0
779	11	2	3	9	2	9	0	4	1	0	6	38	0
780	3	2	13	15	5	0	2	2	0	0	4	22	0
781	11	1	3	15	0	6	3	4	0	0	4	38	0
782	10	2	13	7	3	3	4	1	0	0	2	24	0
783	8	2	0	9	2	7	0	4	1	1	7	38	0
784	13	1	6	9	0	0	4	4	0	0	3	5	0
785	10	2	8	9	0	12	3	4	1	0	4	38	0
786	3	2	9	11	4	7	2	2	0	0	2	38	0
787	10	1	9	8	4	12	1	4	1	0	4	38	0
788	15	2	14	9	2	3	0	4	1	0	1	38	0
789	8	2	13	9	2	2	0	4	1	0	5	38	0
790	2	2	6	15	4	6	3	4	0	0	4	38	0
791	6	2	11	11	0	2	1	4	1	0	4	38	0
792	12	0	1	9	4	0	4	2	1	0	4	38	1
793	13	2	14	11	2	2	0	4	1	0	4	38	0
794	4	2	12	2	4	2	4	4	1	0	4	38	0
795	6	0	0	11	5	6	1	2	1	0	5	38	0
796	8	2	3	15	4	11	1	4	1	0	7	38	0
797	0	2	6	15	4	10	3	4	0	0	2	38	0
798	14	4	2	12	2	9	0	4	1	0	4	38	1
799	7	2	0	15	2	3	0	4	1	0	6	38	1
800	6	2	14	4	2	2	0	4	1	0	7	25	0
801	15	2	10	11	2	11	0	4	1	0	4	38	0
802	6	1	5	13	4	0	3	2	0	0	1	38	0
803	12	2	6	12	2	3	0	1	1	1	4	29	1
804	3	2	2	15	4	2	3	0	1	0	4	38	0
805	15	4	0	11	2	4	5	4	0	1	4	38	0
806	6	1	2	9	2	9	5	4	0	0	5	38	1
807	7	2	7	9	2	9	0	4	1	0	6	38	1
808	8	2	8	6	2	5	0	4	1	0	6	38	0
809	5	2	10	9	2	9	0	4	1	0	5	38	0
810	15	2	0	15	2	3	0	4	1	1	6	38	1
811	10	4	6	11	2	3	0	4	1	0	3	38	1
812	12	2	0	15	2	13	0	4	1	0	7	38	0
813	9	2	1	11	2	6	0	4	1	0	4	38	0
814	7	2	13	11	2	6	0	4	1	0	4	38	0
815	12	2	6	11	5	7	2	2	0	0	3	38	0
816	11	2	2	0	4	6	1	1	1	0	4	39	0
817	0	2	13	1	4	7	3	2	1	0	0	38	0
818	14	2	5	9	0	0	4	4	0	0	7	38	0
819	8	3	1	8	2	11	0	4	1	0	4	38	1
820	5	2	14	11	2	6	0	4	1	0	4	38	0
821	6	2	8	15	2	5	0	4	1	0	6	38	0
822	9	2	0	15	2	11	0	4	1	0	4	38	1
823	14	2	13	8	4	2	1	4	1	0	4	38	1
824	2	2	11	15	4	11	3	4	0	0	1	38	0
825	0	2	0	0	4	4	3	4	1	0	4	38	0
826	8	2	7	12	2	3	0	4	1	0	4	38	1
827	8	2	12	11	2	7	0	4	1	0	4	38	0
828	7	2	4	9	2	9	0	4	1	0	5	38	1
829	9	2	10	15	0	0	3	4	0	0	4	38	1
830	1	2	15	11	2	13	0	4	1	0	6	38	1
831	3	2	7	12	2	3	0	4	1	0	4	38	0
832	12	4	3	9	2	3	0	4	1	0	7	33	1
833	15	2	11	6	2	6	5	4	0	0	4	38	0
834	15	4	1	11	2	4	0	4	1	0	6	38	1
835	8	2	10	1	2	0	5	4	0	0	2	38	0
836	9	4	9	9	2	3	0	1	1	0	6	34	0
837	1	2	11	15	4	11	3	4	0	0	2	38	0
838	2	2	8	5	4	6	3	4	1	0	4	38	0
839	10	2	4	11	2	0	5	4	0	0	4	38	1
840	1	2	15	11	3	11	1	4	1	0	6	38	0
841	2	2	7	11	4	0	1	4	0	0	4	38	0
842	12	2	10	0	2	2	0	4	1	0	4	38	1
843	0	2	13	15	4	7	3	4	0	0	1	38	0
844	2	2	9	15	4	0	1	4	0	1	4	38	0
845	2	2	9	9	4	3	3	4	0	0	4	38	0
846	9	2	14	7	0	3	1	4	1	0	4	38	1
847	9	2	8	12	0	3	4	4	0	0	4	38	0
848	13	4	13	15	2	9	5	4	0	0	7	1	0
849	7	2	2	11	0	2	1	4	1	0	4	38	0
850	5	4	0	11	4	7	4	4	0	0	4	38	0
851	6	2	13	7	2	11	0	2	1	0	6	38	1
852	14	2	13	14	2	9	0	4	1	0	5	38	1
853	12	5	4	11	2	10	0	4	1	0	4	38	0
854	15	2	1	5	6	13	1	4	1	0	0	38	0
855	5	2	9	15	2	7	5	4	0	0	5	38	0
856	11	2	14	9	2	3	0	4	1	1	7	38	1
857	2	2	13	11	4	5	4	4	1	0	4	38	0
858	3	2	15	8	2	2	0	4	1	0	4	25	0
859	3	1	9	12	4	9	1	4	0	0	4	1	0
860	10	2	5	11	6	11	4	0	0	0	4	38	0
861	13	2	12	15	0	0	4	4	0	0	4	38	0
862	10	2	1	15	0	7	1	4	1	0	2	38	0
863	9	2	2	8	0	7	1	0	0	0	4	3	0
864	11	1	10	9	0	9	1	4	0	0	4	38	0
865	3	2	1	15	4	12	3	4	1	0	1	38	0
866	6	2	3	7	2	0	0	4	1	0	1	38	0
867	11	2	4	11	4	5	1	4	0	0	4	38	0
868	15	4	10	11	4	3	1	2	1	0	6	38	1
869	15	2	8	8	6	9	1	4	1	1	7	38	1
870	0	2	5	15	4	7	1	4	0	0	4	38	0
871	7	4	0	11	2	4	0	4	1	0	7	38	1
872	14	3	1	11	2	3	0	4	1	0	7	38	0
873	2	2	0	15	4	0	3	4	0	0	2	38	0
874	6	2	4	1	2	6	3	4	0	0	4	38	0
875	10	2	9	15	0	0	3	4	0	0	4	38	0
876	3	2	13	15	4	0	1	4	1	0	4	38	0
877	6	2	0	11	4	0	3	4	1	0	6	38	0
878	12	0	3	12	4	3	1	4	0	0	6	38	0
879	6	2	11	11	2	7	0	4	1	0	5	38	0
880	11	4	2	9	2	11	0	4	1	0	4	38	1
881	15	2	4	15	4	8	1	4	0	0	4	38	0
882	13	2	7	11	2	3	0	4	1	0	6	38	1
883	8	2	5	11	2	3	0	4	1	0	7	38	1
884	2	5	15	9	4	9	1	4	0	0	4	38	0
885	11	2	2	11	0	5	1	4	0	0	5	38	0
886	10	2	10	15	2	2	0	4	1	0	4	38	0
887	12	2	10	15	2	2	0	4	1	0	5	38	0
888	15	3	11	11	2	3	0	4	1	0	2	38	1
889	10	2	4	15	0	0	1	1	0	0	3	38	0
890	7	1	5	11	2	3	0	4	1	0	5	38	1
891	12	2	0	15	0	7	4	4	0	0	4	38	0
892	12	2	4	11	2	2	0	4	1	0	4	38	1
893	13	3	5	9	2	0	5	1	0	0	6	34	0
894	3	2	6	11	2	0	5	4	0	0	6	38	1
895	10	2	15	11	4	2	1	4	1	0	4	38	0
896	8	2	8	11	4	11	4	4	1	0	4	38	0
897	3	2	3	15	2	2	0	4	1	0	5	38	0
898	7	2	0	15	2	3	0	4	1	0	7	38	0
899	2	2	1	15	4	11	1	1	0	0	6	29	0
900	7	2	15	11	0	11	3	4	0	0	4	38	0
901	2	4	6	15	2	13	0	4	1	0	7	38	0
902	2	2	9	11	4	2	1	4	1	0	7	38	0
903	6	2	15	11	4	6	3	2	1	0	4	38	0
904	10	2	6	9	2	3	0	4	1	1	4	38	1
905	10	2	3	11	4	13	3	4	1	0	4	38	0
906	10	2	0	15	2	11	0	4	1	0	6	38	1
907	12	0	3	11	2	2	0	4	1	0	4	38	1
908	2	2	14	9	4	9	1	4	0	0	4	38	0
909	10	2	6	7	6	12	4	4	0	0	1	38	0
910	1	2	8	15	4	7	3	4	1	0	0	38	0
911	10	2	12	9	2	13	0	4	1	0	4	38	0
912	2	2	0	11	0	11	4	0	0	0	5	38	0
913	1	2	0	15	4	11	1	4	1	0	4	38	0
914	9	2	10	15	4	2	1	2	1	0	5	38	0
915	5	2	6	7	4	9	3	4	1	0	0	38	0
916	13	2	5	11	2	2	0	4	1	0	4	38	0
917	7	2	3	15	4	0	3	4	0	0	4	38	0
918	10	4	12	11	2	9	5	4	0	0	4	21	1
919	12	1	5	12	0	9	1	4	0	0	4	38	1
920	5	2	4	11	2	13	5	4	0	1	3	38	1
921	15	2	10	12	0	11	1	4	1	0	1	38	0
922	11	2	6	9	2	11	0	4	1	0	6	38	1
923	13	2	4	15	2	11	0	4	1	0	5	38	1
924	11	0	15	9	4	3	1	4	0	0	4	38	0
925	3	2	11	11	2	2	0	4	1	0	4	38	0
926	4	2	12	9	4	0	1	2	0	0	4	38	0
927	10	4	14	11	2	11	0	4	1	1	5	38	0
928	10	2	8	15	0	9	4	4	0	0	4	38	0
929	8	2	15	11	0	2	3	4	1	0	1	38	0
930	13	2	10	11	6	2	3	4	0	0	4	38	0
931	1	2	4	15	4	7	3	4	1	0	2	38	1
932	6	5	6	9	4	9	1	4	1	0	1	38	0
933	13	0	11	15	0	4	1	4	1	0	4	38	0
934	1	2	11	15	4	11	1	4	1	0	2	38	0
935	8	2	7	11	2	11	0	4	1	0	6	38	0
936	15	2	8	11	6	0	1	4	0	0	4	38	0
937	8	2	2	9	2	3	0	4	1	0	7	38	1
938	10	2	14	8	2	0	2	4	0	0	1	38	0
939	3	2	0	9	2	9	0	4	1	0	4	38	0
940	9	2	6	15	2	0	0	4	1	0	6	38	1
941	10	2	7	9	2	2	0	4	1	0	5	38	0
942	6	2	15	1	2	5	0	4	1	0	4	25	0
943	9	1	10	15	2	0	5	2	0	0	4	38	0
944	12	2	14	9	2	3	0	4	1	1	4	38	1
945	3	2	14	15	2	11	0	4	1	0	6	38	0
946	15	2	3	8	2	2	0	4	1	0	7	38	1
947	15	4	13	11	2	7	5	2	0	0	0	38	0
948	13	2	11	8	2	2	0	2	1	0	4	38	1
949	6	2	8	11	2	2	0	4	1	0	4	38	0
950	11	2	7	11	2	2	0	4	1	0	4	38	0
951	3	4	12	9	4	0	1	2	0	0	1	38	0
952	2	2	3	15	4	11	3	4	0	0	1	38	0
953	15	4	7	14	2	9	0	4	1	0	2	38	0
954	7	2	9	15	2	9	0	4	1	0	7	38	0
955	11	0	13	11	4	13	1	2	1	0	4	38	0
956	13	2	2	11	2	3	0	4	1	0	3	38	1
957	4	2	5	8	2	9	0	4	1	0	4	38	0
958	11	2	12	11	2	7	0	4	1	0	4	38	1
959	6	2	4	9	2	3	5	4	0	0	4	38	1
960	6	5	14	12	2	6	0	4	1	0	4	38	1
961	5	2	14	9	4	9	1	4	1	1	5	38	1
962	7	2	8	15	0	5	1	4	1	0	4	38	0
963	11	2	5	8	2	2	0	4	1	1	4	38	1
964	11	2	5	12	2	3	0	4	1	0	4	38	1
965	13	2	7	11	6	7	4	1	0	0	4	18	1
966	15	2	7	15	2	11	0	2	1	0	4	38	1
967	15	1	0	12	0	9	1	4	0	0	7	38	0
968	7	5	8	12	2	9	0	4	1	0	4	38	1
969	15	5	15	15	2	13	0	4	1	0	4	38	0
970	2	2	3	8	4	3	3	4	1	0	4	38	0
971	9	0	0	9	4	9	1	4	0	0	7	38	0
972	11	2	5	11	2	11	0	4	1	0	6	38	1
973	9	2	7	11	2	0	5	4	0	0	4	38	1
974	6	5	6	7	2	2	0	4	1	0	4	38	0
975	15	2	2	6	2	7	0	4	1	0	3	38	0
976	6	2	9	15	5	12	1	0	1	0	4	38	0
977	10	2	0	10	3	9	4	0	0	0	4	38	0
978	8	1	9	7	4	9	1	4	1	0	4	38	0
979	13	4	9	9	2	11	0	4	1	1	6	38	1
980	4	2	11	7	0	0	1	4	0	0	4	38	0
981	3	2	7	7	4	11	1	4	1	0	6	38	0
982	12	0	11	11	2	0	0	4	1	0	5	38	0
983	7	0	3	9	2	9	0	1	1	0	4	39	0
984	3	2	12	8	4	3	3	4	1	0	6	38	0
985	6	2	12	15	0	12	1	4	0	0	4	38	0
986	10	2	1	11	0	13	1	4	1	0	7	38	0
987	5	2	0	15	4	2	1	4	1	0	4	38	0
988	4	3	5	11	2	2	0	4	1	0	6	38	0
989	12	2	0	11	2	2	0	4	1	0	4	38	1
990	2	1	13	1	4	7	1	1	1	0	5	38	0
991	12	5	6	15	0	0	1	4	0	0	4	38	0
992	13	2	7	0	2	13	0	4	1	0	4	38	0
993	9	5	0	12	2	9	0	4	1	0	7	38	1
